timestamp,roll,pitch,yaw,thrust
8831861,-3.83972,0.1864,-0.051543,0.0
8863824,-3.83972,0.186191,-0.0514853,0.0
8897448,-3.83972,0.18601,-0.0514356,0.0
8929463,-3.83972,0.185915,-0.051409,0.0
8961436,-3.83972,0.185786,-0.0513737,0.0
8993517,-3.83972,0.185852,-0.0513919,0.0
9025407,-3.83972,0.185756,-0.0513651,0.0
9057448,-3.83972,0.185783,-0.0513724,0.0
9089433,-3.83972,0.185812,-0.0513805,0.0
9121450,-3.83972,0.185492,-0.0512918,0.0
9153378,-3.83972,0.185623,-0.0513283,0.0
9185380,-3.83972,0.185563,-0.0513117,0.0
9213391,-3.83972,0.185369,-0.0512578,0.0
9245435,-3.83972,0.185402,-0.051267,0.0
9277472,-3.83972,0.185492,-0.0512924,0.0
9309511,-3.83972,0.185515,-0.0512987,0.0
9341419,-3.83972,0.185336,-0.051249,0.0
9373434,-3.83972,0.185389,-0.0512635,0.0
9405429,-3.83972,0.185241,-0.0512229,0.0
9437440,-3.83972,0.185161,-0.0512005,0.0
9465430,-3.83972,0.184942,-0.05114,0.0
9497529,-3.83972,0.184899,-0.051128,0.0
9529406,-3.83972,0.184777,-0.0510944,0.0
9561461,-3.83972,0.184733,-0.0510822,0.0
9593449,-3.83972,0.18462,-0.0510512,0.0
9625464,-3.83972,0.18456,-0.0510347,0.0
9657439,-3.83972,0.18437,-0.0509815,0.0
9689420,-3.83972,0.184081,-0.0509019,0.0
9721452,-3.83972,0.184087,-0.0509035,0.0
9753450,-3.83972,0.184018,-0.0508846,0.0
9785419,-3.83972,0.183679,-0.0507907,0.0
9817448,-3.83972,0.183836,-0.0508338,0.0
9849475,-3.83972,0.183548,-0.0507545,0.0
9881405,-3.83972,0.183564,-0.0507592,0.0
9913414,-3.83972,0.183462,-0.0507306,0.0
9941375,-3.83972,0.183273,-0.0506781,0.0
9973390,-3.83972,0.1832,-0.0506577,0.0
10005376,-3.83972,0.182969,-0.0505939,0.0
10037453,-3.83972,0.182848,-0.05056,0.0
10069405,-3.83972,0.182787,-0.0505434,0.0
10101458,-3.83972,0.182634,-0.0505012,0.0
10133422,-3.83972,0.182652,-0.0505067,0.0
10165490,-3.83972,0.18269,-0.050517,0.0
10193418,-3.83972,0.182582,-0.0504867,0.0
10225455,-3.83972,0.182546,-0.0504766,0.0
10258246,-3.83972,0.182657,-0.0505076,0.0
10290256,-3.83972,0.18273,-0.0505273,0.0
10323034,-3.83972,0.182514,-0.0504675,0.0
10355811,-3.83972,0.182468,-0.0504538,0.0
10387882,-3.83972,0.182396,-0.050434,0.0
10419898,-3.83972,0.182194,-0.0503777,0.0
10451829,-3.83972,0.182149,-0.0503652,0.0
10483803,-3.83972,0.182111,-0.050355,0.0
10515835,-3.83972,0.182033,-0.0503335,0.0
10547831,-3.83972,0.182281,-0.0504022,0.0
10579845,-3.83972,0.1823,-0.0504068,0.0
10611819,-3.83972,0.182068,-0.0503425,0.0
10643838,-3.83972,0.18191,-0.0502986,0.0
10675847,-3.83972,0.181863,-0.0502853,0.0
10707801,-3.83972,0.181795,-0.0502665,0.0
10739906,-3.83972,0.181602,-0.0502134,0.0
10771818,-3.83972,0.181507,-0.0501868,0.0
10803896,-3.83972,0.181584,-0.0502081,0.0
10835799,-3.83972,0.181411,-0.0501603,0.0
10867854,-3.83972,0.181403,-0.0501578,0.0
10899869,-3.83972,0.181391,-0.0501545,0.0
10931887,-3.83972,0.181285,-0.0501245,0.0
10963812,-3.83972,0.181291,-0.0501265,0.0
10995853,-3.83972,0.181354,-0.0501439,0.0
11027775,-3.83972,0.181355,-0.050144,0.0
11059905,-3.83972,0.181296,-0.0501278,0.0
11091788,-3.83972,0.181191,-0.0500981,0.0
11123776,-3.83972,0.181393,-0.0501536,0.0
11155831,-3.83972,0.181422,-0.0501615,0.0
11187829,-3.83972,0.181574,-0.0502031,0.0
11219940,-3.83972,0.181672,-0.0502302,0.0
11251806,-3.83972,0.181622,-0.0502161,0.0
11283859,-3.83972,0.181603,-0.0502107,0.0
11315858,-3.83972,0.181532,-0.0501915,0.0
11347885,-3.83972,0.1815,-0.0501824,0.0
11379856,-3.83972,0.181369,-0.050146,0.0
11411851,-3.83972,0.181198,-0.0500984,0.0
11443852,-3.83972,0.181032,-0.0500526,0.0
11475895,-3.83972,0.180961,-0.0500329,0.0
11507805,-3.83972,0.180779,-0.0499827,0.0
11540609,-3.83972,0.180725,-0.0499679,0.0
11572626,-3.83972,0.180815,-0.0499922,0.0
11604650,-3.83972,0.180636,-0.0499426,0.0
11637501,-3.83972,0.18047,-0.0498962,0.0
11670206,-3.83972,0.180358,-0.0498647,0.0
11702207,-3.83972,0.180321,-0.0498546,0.0
11734257,-3.83972,0.180354,-0.0498638,0.0
11766234,-3.83972,0.180259,-0.0498371,0.0
11798216,-3.83972,0.180089,-0.0497899,0.0
11830221,-3.83972,0.179962,-0.049755,0.0
11862293,-3.83972,0.179969,-0.049757,0.0
11890999,-3.83972,0.180219,-0.0498271,0.0
11923071,-3.83972,0.180325,-0.0498561,0.0
11955012,-3.83972,0.180339,-0.0498598,0.0
11987020,-3.83972,0.180488,-0.0499009,0.0
12018979,-3.83972,0.18045,-0.0498904,0.0
12050974,-3.83972,0.180484,-0.0498993,0.0
12083002,-3.83972,0.180754,-0.049974,0.0
12114973,-3.83972,0.180978,-0.0500355,0.0
12143036,-3.83972,0.180969,-0.0500331,0.0
12175035,-3.83972,0.180807,-0.0499881,0.0
12206997,-3.83972,0.180842,-0.049997,0.0
12239100,-3.83972,0.180839,-0.0499966,0.0
12271036,-3.83972,0.18107,-0.0500604,0.0
12303038,-3.83972,0.181232,-0.0501053,0.0
12335002,-3.83972,0.181084,-0.0500642,0.0
12367049,-3.83972,0.181285,-0.0501198,0.0
12399048,-3.83972,0.181435,-0.0501615,0.0
12430998,-3.83972,0.181331,-0.0501324,0.0
12462997,-3.83972,0.181259,-0.0501124,0.0
12495026,-3.83972,0.181324,-0.0501304,0.0
12527050,-3.83972,0.181406,-0.0501531,0.0
12556577,-3.83972,0.181268,-0.050115,0.0
12589409,-3.83972,0.181406,-0.0501534,0.0
12621482,-3.83972,0.181571,-0.0501988,0.0
12653400,-3.83972,0.181716,-0.0502387,0.0
12685452,-3.83972,0.181441,-0.0501632,0.0
12713397,-3.83972,0.181538,-0.0501894,0.0
12745402,-3.83972,0.181406,-0.0501532,0.0
12777450,-3.83972,0.181382,-0.0501462,0.0
12809442,-3.83972,0.181376,-0.0501442,0.0
12841398,-3.83972,0.181023,-0.0500467,0.0
12873423,-3.83972,0.180963,-0.0500297,0.0
12905404,-3.83972,0.181101,-0.0500678,0.0
12937533,-3.83972,0.181056,-0.0500555,0.0
12969398,-3.83972,0.180973,-0.0500321,0.0
13001439,-3.83972,0.181046,-0.0500523,0.0
13033418,-3.83972,0.180951,-0.0500258,0.0
13065472,-3.83972,0.180968,-0.0500307,0.0
13098230,-3.83972,0.181104,-0.0500684,0.0
13130220,-3.83972,0.181221,-0.050101,0.0
13158207,-3.83972,0.181461,-0.0501674,0.0
13190209,-3.83972,0.181349,-0.0501363,0.0
13223807,-3.83972,0.181494,-0.050176,0.0
13255818,-3.83972,0.181433,-0.0501592,0.0
13287878,-3.83972,0.181263,-0.0501113,0.0
13315853,-3.83972,0.181219,-0.0500995,0.0
13347866,-3.83972,0.181262,-0.0501108,0.0
13379850,-3.83972,0.181407,-0.0501506,0.0
13411774,-3.83972,0.181425,-0.0501558,0.0
13443797,-3.83972,0.181414,-0.0501531,0.0
13475809,-3.83972,0.18121,-0.0500965,0.0
13507772,-3.83972,0.181286,-0.0501172,0.0
13539869,-3.83972,0.181214,-0.0500976,0.0
13571805,-3.83972,0.181029,-0.0500461,0.0
13603835,-3.83972,0.180811,-0.0499855,0.0
13635806,-3.83972,0.180751,-0.0499688,0.0
13667807,-3.83972,0.180649,-0.0499411,0.0
13699844,-3.83972,0.180765,-0.0499729,0.0
13731850,-3.83972,0.180742,-0.0499661,0.0
13760648,-3.83972,0.180829,-0.0499898,0.0
13792640,-3.83972,0.180664,-0.0499437,0.0
13824683,-3.83972,0.180607,-0.0499278,0.0
13856614,-3.83972,0.180873,-0.0500009,0.0
13888653,-3.83972,0.18111,-0.0500668,0.0
13920664,-3.83972,0.181104,-0.0500654,0.0
13952700,-3.83972,0.181046,-0.050049,0.0
13980626,-3.83972,0.181205,-0.0500932,0.0
14012622,-3.83972,0.181382,-0.0501415,0.0
14044583,-3.83972,0.181251,-0.0501051,0.0
14076628,-3.83972,0.181369,-0.0501377,0.0
14108622,-3.83972,0.181321,-0.0501245,0.0
14140615,-3.83972,0.181473,-0.0501667,0.0
14172601,-3.83972,0.18141,-0.0501491,0.0
14204658,-3.83972,0.181257,-0.0501068,0.0
14236649,-3.83972,0.181277,-0.0501119,0.0
14268685,-3.83972,0.181262,-0.0501079,0.0
14300611,-3.83972,0.181285,-0.0501143,0.0
14332613,-3.83972,0.181215,-0.0500947,0.0
14364644,-3.83972,0.181176,-0.0500837,0.0
14396656,-3.83972,0.181115,-0.0500666,0.0
14428652,-3.83972,0.181191,-0.0500879,0.0
14456703,-3.83972,0.181195,-0.0500891,0.0
14488601,-3.83972,0.181222,-0.050096,0.0
14520673,-3.83972,0.181118,-0.050068,0.0
14552652,-3.83972,0.18105,-0.050049,0.0
14584611,-3.83972,0.180986,-0.0500312,0.0
14616607,-3.83972,0.180726,-0.0499593,0.0
14648614,-3.83972,0.18061,-0.0499269,0.0
14680650,-3.83972,0.180675,-0.0499448,0.0
14708702,-3.83972,0.180888,-0.0500038,0.0
14740647,-3.83972,0.180995,-0.0500332,0.0
14772577,-3.83972,0.180962,-0.0500243,0.0
14804590,-3.83972,0.18099,-0.050032,0.0
14836620,-3.83972,0.181131,-0.0500712,0.0
14868660,-3.83972,0.18126,-0.0501068,0.0
14900620,-3.83972,0.181053,-0.0500499,0.0
14932612,-3.83972,0.181018,-0.05004,0.0
14964627,-3.83972,0.180972,-0.0500273,0.0
14996648,-3.83972,0.18105,-0.050049,0.0
15028604,-3.83972,0.180993,-0.0500336,0.0
15060630,-3.83972,0.181151,-0.0500768,0.0
15092636,-3.83972,0.181089,-0.05006,0.0
15124666,-3.83972,0.180989,-0.0500322,0.0
15154214,-3.83972,0.181292,-0.0501157,0.0
15186230,-3.83972,0.181262,-0.0501078,0.0
15218238,-3.83972,0.181239,-0.0501017,0.0
15250184,-3.83972,0.181242,-0.0501025,0.0
15282178,-3.83972,0.181271,-0.0501106,0.0
15311014,-3.83972,0.181245,-0.0501036,0.0
15343013,-3.83972,0.181242,-0.050103,0.0
15375050,-3.83972,0.181341,-0.0501306,0.0
15407068,-3.83972,0.181212,-0.0500949,0.0
15438975,-3.83972,0.181275,-0.0501124,0.0
15471043,-3.83972,0.181244,-0.0501038,0.0
15499906,-3.83972,0.181374,-0.0501403,0.0
15531823,-3.83972,0.181498,-0.0501744,0.0
15563803,-3.83972,0.181513,-0.0501789,0.0
15595903,-3.83972,0.181516,-0.05018,0.0
15627798,-3.83972,0.181722,-0.0502369,0.0
15659888,-3.83972,0.181827,-0.0502662,0.0
15691799,-3.83972,0.181787,-0.0502552,0.0
15723826,-3.83972,0.181922,-0.0502927,0.0
15753455,-3.83972,0.182067,-0.0503328,0.0
15785409,-3.83972,0.181943,-0.0502984,0.0
15817501,-3.83972,0.181734,-0.0502405,0.0
15849399,-3.83972,0.181752,-0.050246,0.0
15881460,-3.83972,0.181835,-0.0502687,0.0
15909402,-3.83972,0.181902,-0.0502869,0.0
15941448,-3.83972,0.181966,-0.0503048,0.0
15973441,-3.83972,0.181897,-0.0502853,0.0
16005483,-3.83972,0.182056,-0.0503291,0.0
16037467,-3.83972,0.181969,-0.0503053,0.0
16069447,-3.83972,0.181856,-0.0502745,0.0
16101428,-3.83972,0.181796,-0.0502579,0.0
16129455,-3.83972,0.181615,-0.0502077,0.0
16161467,-3.83972,0.18163,-0.0502117,0.0
16193436,-3.83972,0.181826,-0.0502655,0.0
16225373,-3.83972,0.181788,-0.0502549,0.0
16257451,-3.83972,0.181853,-0.0502729,0.0
16289466,-3.83972,0.181998,-0.0503134,0.0
16321471,-3.83972,0.182118,-0.0503466,0.0
16353410,-3.83972,0.182097,-0.0503408,0.0
16385454,-3.83972,0.182239,-0.0503804,0.0
16417496,-3.83972,0.182203,-0.0503707,0.0
16449458,-3.83972,0.182077,-0.0503361,0.0
16481410,-3.83972,0.182192,-0.0503677,0.0
16513459,-3.83972,0.182103,-0.0503427,0.0
16545471,-3.83972,0.182045,-0.0503271,0.0
16577493,-3.83972,0.182033,-0.0503235,0.0
16605456,-3.83972,0.181851,-0.0502734,0.0
16637507,-3.83972,0.181748,-0.0502453,0.0
16669404,-3.83972,0.181848,-0.050273,0.0
16701470,-3.83972,0.18163,-0.0502129,0.0
16733443,-3.83972,0.18167,-0.0502239,0.0
16765483,-3.83972,0.181617,-0.0502093,0.0
16797437,-3.83972,0.181499,-0.0501768,0.0
16829408,-3.83972,0.181317,-0.0501266,0.0
16857405,-3.83972,0.181122,-0.0500728,0.0
16889472,-3.83972,0.18105,-0.050053,0.0
16921450,-3.83972,0.180913,-0.0500152,0.0
16953403,-3.83972,0.180927,-0.050019,0.0
16985373,-3.83972,0.180927,-0.050019,0.0
17017423,-3.83972,0.180924,-0.0500179,0.0
17049431,-3.83972,0.18083,-0.0499921,0.0
17081373,-3.83972,0.180683,-0.049951,0.0
17114264,-3.83972,0.180809,-0.0499862,0.0
17146211,-3.83972,0.180871,-0.050003,0.0
17179870,-3.83972,0.180737,-0.0499661,0.0
17207860,-3.83972,0.180779,-0.049978,0.0
17239854,-3.83972,0.180695,-0.0499552,0.0
17271873,-3.83972,0.180628,-0.0499367,0.0
17303818,-3.83972,0.180619,-0.0499342,0.0
17335828,-3.83972,0.180917,-0.0500166,0.0
17367802,-3.83972,0.180869,-0.0500038,0.0
17399890,-3.83972,0.180836,-0.0499942,0.0
17431845,-3.83972,0.180724,-0.0499634,0.0
17459949,-3.83972,0.180829,-0.0499922,0.0
17491800,-3.83972,0.181001,-0.0500394,0.0
17524612,-3.83972,0.181057,-0.050055,0.0
17556613,-3.83972,0.181022,-0.0500451,0.0
17588634,-3.83972,0.180908,-0.0500131,0.0
17620643,-3.83972,0.180855,-0.0499988,0.0
17652654,-3.83972,0.180746,-0.0499692,0.0
17684607,-3.83972,0.180657,-0.0499446,0.0
17716611,-3.83972,0.180579,-0.0499231,0.0
17748655,-3.83972,0.180602,-0.0499299,0.0
17781373,-3.83972,0.180538,-0.0499116,0.0
17814996,-3.83972,0.180447,-0.0498869,0.0
17847047,-3.83972,0.180368,-0.0498651,0.0
17879004,-3.83972,0.18013,-0.049799,0.0
17911056,-3.83972,0.180103,-0.0497917,0.0
17943041,-3.83972,0.180019,-0.049769,0.0
17975804,-3.83972,0.179859,-0.0497246,0.0
18007853,-3.83972,0.179694,-0.0496791,0.0
18039855,-3.83972,0.17973,-0.049689,0.0
18071884,-3.83972,0.179662,-0.04967,0.0
18103788,-3.83972,0.179712,-0.0496841,0.0
18136602,-3.83972,0.179639,-0.0496638,0.0
18168664,-3.83972,0.179663,-0.0496707,0.0
18200636,-3.83972,0.179615,-0.0496576,0.0
18232641,-3.83972,0.17958,-0.0496484,0.0
18264616,-3.83972,0.17954,-0.0496374,0.0
18294250,-3.83972,0.179611,-0.0496569,0.0
18326204,-3.83972,0.179518,-0.0496314,0.0
18358211,-3.83972,0.179418,-0.0496038,0.0
18390182,-3.83972,0.179361,-0.0495879,0.0
18422230,-3.83972,0.179316,-0.0495756,0.0
18450199,-3.83972,0.179211,-0.0495463,0.0
18482218,-3.83972,0.179171,-0.0495358,0.0
18514175,-3.83972,0.179099,-0.0495157,0.0
18546214,-3.83972,0.179197,-0.0495422,0.0
18578248,-3.83972,0.179332,-0.0495802,0.0
18610230,-3.83972,0.179224,-0.0495501,0.0
18642204,-3.83972,0.179042,-0.0494997,0.0
18674213,-3.83972,0.178961,-0.0494772,0.0
18706249,-3.83972,0.178857,-0.0494483,0.0
18738229,-3.83972,0.178827,-0.0494402,0.0
18770213,-3.83972,0.178772,-0.0494246,0.0
18802212,-3.83972,0.178544,-0.0493615,0.0
18834246,-3.83972,0.178622,-0.049383,0.0
18866235,-3.83972,0.178544,-0.0493617,0.0
18898297,-3.83972,0.178523,-0.0493561,0.0
18926257,-3.83972,0.178408,-0.0493239,0.0
18958214,-3.83972,0.178391,-0.0493192,0.0
18990212,-3.83972,0.178401,-0.049322,0.0
19022262,-3.83972,0.178444,-0.0493336,0.0
19054270,-3.83972,0.178372,-0.0493137,0.0
19086248,-3.83972,0.178251,-0.0492801,0.0
19118208,-3.83972,0.178046,-0.0492232,0.0
19150291,-3.83972,0.177886,-0.049179,0.0
19178191,-3.83972,0.177807,-0.0491571,0.0
19210223,-3.83972,0.177564,-0.0490896,0.0
19242213,-3.83972,0.177441,-0.0490557,0.0
19274185,-3.83972,0.177399,-0.049044,0.0
19306205,-3.83972,0.177403,-0.0490452,0.0
19339015,-3.83972,0.177189,-0.0489858,0.0
19371029,-3.83972,0.177142,-0.0489729,0.0
19403005,-3.83972,0.17707,-0.0489529,0.0
19435009,-3.83972,0.177294,-0.0490147,0.0
19467003,-3.83972,0.177418,-0.0490489,0.0
19499024,-3.83972,0.177685,-0.0491226,0.0
19531004,-3.83972,0.177697,-0.0491254,0.0
19563001,-3.83972,0.177558,-0.0490867,0.0
19590999,-3.83972,0.177504,-0.0490714,0.0
19623001,-3.83972,0.177634,-0.0491069,0.0
19655021,-3.83972,0.177653,-0.0491122,0.0
19687046,-3.83972,0.177759,-0.0491414,0.0
19718997,-3.83972,0.177752,-0.0491395,0.0
19750998,-3.83972,0.177913,-0.0491839,0.0
19783032,-3.83972,0.177715,-0.0491293,0.0
19815054,-3.83972,0.177465,-0.0490604,0.0
19844611,-3.83972,0.177639,-0.0491083,0.0
19876628,-3.83972,0.177674,-0.049118,0.0
19909485,-3.83972,0.177637,-0.0491079,0.0
19937460,-3.83972,0.177469,-0.0490613,0.0
19969446,-3.83972,0.177486,-0.0490658,0.0
20001405,-3.83972,0.177382,-0.0490372,0.0
20033415,-3.83972,0.177222,-0.0489929,0.0
20065413,-3.83972,0.177244,-0.0489992,0.0
20097466,-3.83972,0.177293,-0.0490124,0.0
20129373,-3.83972,0.177481,-0.0490643,0.0
20158291,-3.83972,0.177369,-0.0490332,0.0
20190203,-3.83972,0.177269,-0.0490062,0.0
20223805,-3.83972,0.17727,-0.0490059,0.0
20255849,-3.83972,0.177338,-0.0490247,0.0
20287802,-3.83972,0.177326,-0.0490219,0.0
20319917,-3.83972,0.177375,-0.0490351,0.0
20351809,-3.83972,0.177412,-0.0490456,0.0
20383833,-3.83972,0.177533,-0.0490787,0.0
20415777,-3.83972,0.177734,-0.0491338,0.0
20447814,-3.83972,0.177889,-0.0491764,0.0
20479906,-3.83972,0.178058,-0.0492232,0.0
20511786,-3.83972,0.178183,-0.0492577,0.0
20539842,-3.83972,0.178362,-0.0493069,0.0
20571803,-3.83972,0.17835,-0.0493036,0.0
20603849,-3.83972,0.178395,-0.0493159,0.0
20635879,-3.83972,0.178703,-0.0494006,0.0
20667809,-3.83972,0.178629,-0.0493801,0.0
20699891,-3.83972,0.178653,-0.0493867,0.0
20731823,-3.83972,0.178672,-0.049392,0.0
20763837,-3.83972,0.178868,-0.0494461,0.0
20791836,-3.83972,0.178807,-0.0494292,0.0
20823887,-3.83972,0.178738,-0.0494098,0.0
20855804,-3.83972,0.178893,-0.0494523,0.0
20887843,-3.83972,0.178694,-0.0493971,0.0
20919873,-3.83972,0.179028,-0.0494895,0.0
20951884,-3.83972,0.179118,-0.0495144,0.0
20983831,-3.83972,0.179227,-0.049544,0.0
21015826,-3.83972,0.17922,-0.0495416,0.0
21047853,-3.83972,0.179392,-0.0495891,0.0
21079898,-3.83972,0.179444,-0.0496034,0.0
21111812,-3.83972,0.17927,-0.0495555,0.0
21143821,-3.83972,0.179059,-0.0494974,0.0
21175850,-3.83972,0.178957,-0.0494688,0.0
21207830,-3.83972,0.178929,-0.0494608,0.0
21239909,-3.83972,0.178867,-0.049444,0.0
21271787,-3.83972,0.178913,-0.0494565,0.0
21303863,-3.83972,0.179176,-0.0495297,0.0
21336663,-3.83972,0.179083,-0.0495032,0.0
21368661,-3.83972,0.179011,-0.0494833,0.0
21400621,-3.83972,0.179189,-0.0495323,0.0
21428692,-3.83972,0.17933,-0.0495712,0.0
21460608,-3.83972,0.179211,-0.0495378,0.0
21492657,-3.83972,0.179413,-0.0495938,0.0
21524649,-3.83972,0.179598,-0.0496447,0.0
21557477,-3.83972,0.179792,-0.049698,0.0
21586260,-3.83972,0.179794,-0.0496989,0.0
21618207,-3.83972,0.179866,-0.0497187,0.0
21650227,-3.83972,0.179844,-0.0497122,0.0
21682210,-3.83972,0.179829,-0.0497081,0.0
21714282,-3.83972,0.179747,-0.0496851,0.0
21746262,-3.83972,0.179686,-0.0496682,0.0
21778252,-3.83972,0.179546,-0.0496288,0.0
21810222,-3.83972,0.179471,-0.0496081,0.0
21842279,-3.83972,0.179452,-0.0496022,0.0
21874246,-3.83972,0.179387,-0.0495847,0.0
21906201,-3.83972,0.179318,-0.0495657,0.0
21938209,-3.83972,0.17913,-0.0495134,0.0
21970224,-3.83972,0.178939,-0.0494607,0.0
22002227,-3.83972,0.179073,-0.0494976,0.0
22034209,-3.83972,0.17917,-0.0495244,0.0
22066212,-3.83972,0.178997,-0.0494766,0.0
22098200,-3.83972,0.179126,-0.0495126,0.0
22130253,-3.83972,0.179104,-0.0495061,0.0
22162208,-3.83972,0.179119,-0.04951,0.0
22194250,-3.83972,0.179194,-0.0495307,0.0
