timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
162359748,0.325386,0.424045,0.0727044
162370076,0.353181,0.415829,0.0606035
162379736,0.336469,0.424306,0.0660869
162390075,0.345719,0.429704,0.0613166
162399756,0.347751,0.434581,0.0694837
162410123,0.349505,0.41223,0.063734
162419738,0.357176,0.418777,0.0734584
162430078,0.35877,0.434972,0.0596691
162439755,0.349323,0.423026,0.0545659
162450093,0.361042,0.421986,0.0799192
162459770,0.349583,0.429443,0.0676364
162470076,0.351294,0.431503,0.0596769
162479730,0.340147,0.431373,0.0630974
162490076,0.347809,0.427514,0.0723987
162499770,0.333053,0.427124,0.0822878
162510084,0.332727,0.417368,0.0658792
162519748,0.351476,0.420707,0.068845
162530084,0.347626,0.43831,0.0632306
162539731,0.35541,0.427254,0.078644
162550077,0.340455,0.416848,0.0785186
162559731,0.327163,0.429443,0.0680831
162570077,0.351488,0.434581,0.0694093
162579721,0.351485,0.431113,0.0692682
162590076,0.362634,0.434711,0.0659888
162599721,0.313636,0.457778,-0.329349
162600492,0.321791,0.441128,0.0798784
162610076,0.34774,0.420707,0.0689195
162619721,0.357539,0.402779,0.46685
162621294,0.349384,0.419428,0.0576219
162630076,0.336599,0.427514,0.0726221
162639744,0.336599,0.427514,0.0726221
162650077,0.336599,0.427514,0.0726221
162659722,0.336599,0.427514,0.0726221
162670077,0.336599,0.427514,0.0726221
162679698,0.336599,0.427514,0.0726221
162690077,0.336599,0.427514,0.0726221
162700477,0.336599,0.427514,0.0726221
162710076,0.36264,0.441649,0.0662709
162718877,0.346287,0.421596,0.0898083
162729315,0.351427,0.43818,0.0663532
162738877,0.340344,0.43792,0.0729708
162749277,0.351416,0.424306,0.065789
162758877,0.349583,0.429443,0.0676364
162769315,0.343876,0.420967,0.0625998
162778853,0.340208,0.427774,0.0661534
162789292,0.357181,0.425715,0.0737406
162798853,0.349453,0.426235,0.0611011
162809301,0.355288,0.434451,0.0725319
162818853,0.347751,0.434581,0.0694837
162829315,0.355418,0.43766,0.0790671
162839720,0.349592,0.439849,0.0680595
162849276,0.34591,0.429313,0.0709079
162858853,0.329192,0.430853,0.0761092
162869276,0.342104,0.422506,0.0675032
162878865,0.353447,0.429183,0.0739561
162889276,0.355091,0.427904,0.0626585
162898853,0.332796,0.424175,0.0693584
162909277,0.340272,0.427644,0.0693505
162918881,0.35319,0.426235,0.0610267
162929276,0.355355,0.43779,0.07587
162938877,0.338625,0.425455,0.0805071
162949276,0.340266,0.420707,0.0690684
162958877,0.349589,0.436381,0.0679185
162969276,0.338387,0.446787,0.0685651
162978877,0.358828,0.427904,0.062584
162989276,0.338179,0.426365,0.0581274
162998877,0.345653,0.426365,0.0579785
163009276,0.347682,0.427774,0.0660045
163018877,0.338376,0.432912,0.0680008
163029276,0.355282,0.427514,0.0722498
163038877,0.360799,0.436381,0.0676951
163049276,0.353519,0.439459,0.0775764
163058877,0.349647,0.429313,0.0708335
163069252,0.34952,0.429574,0.0644393
163078897,0.353245,0.415699,0.0638006
163089253,0.353245,0.415699,0.0638006
163099698,0.353245,0.415699,0.0638006
163109253,0.353245,0.415699,0.0638006
163119733,0.353245,0.415699,0.0638006
163129253,0.353245,0.415699,0.0638006
163139735,0.353245,0.415699,0.0638006
163149268,0.33844,0.432782,0.0711979
163158076,0.347873,0.427384,0.0755958
163169253,0.345777,0.422636,0.0642316
163178078,0.340336,0.427514,0.0725476
163188484,0.33679,0.427124,0.0822134
163198076,0.347743,0.424175,0.0690605
163208452,0.344197,0.423785,0.0787263
163218076,0.340275,0.431113,0.0694916
163228452,0.347748,0.431113,0.0693427
163238084,0.340278,0.434581,0.0696327
163248454,0.345783,0.429574,0.0645137
163258084,0.342121,0.443318,0.0683495
163268452,0.340081,0.428034,0.0597593
