timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
88659549,4.78403,0.0,0,1,0,1,0,0,0
89159549,4.79048,0.0,0,1,0,1,0,0,0
89659549,4.83398,0.0,0,1,0,1,0,0,0
90159563,4.83398,0.0,0,1,0,1,0,0,0
90659549,4.81304,0.0,0,1,0,1,0,0,0
91169607,4.8227,0.0,0,1,0,1,0,0,0
91669588,4.83076,0.0,0,1,0,1,0,0,0
92169551,4.77114,0.0,0,1,0,1,0,0,0
92669549,4.77114,0.0,0,1,0,1,0,0,0
93169549,4.77275,0.0,0,1,0,1,0,0,0
93669549,4.78081,0.0,0,1,0,1,0,0,0
94179581,4.77759,0.0,0,1,0,1,0,0,0
94679562,4.74536,0.0,0,1,0,1,0,0,0
95179589,4.77598,0.0,0,1,0,1,0,0,0
95679549,4.77759,0.0,0,1,0,1,0,0,0
96179549,4.82593,0.0,0,1,0,1,0,0,0
96679591,4.84204,0.0,0,1,0,1,0,0,0
97189564,4.84204,0.0,0,1,0,1,0,0,0
97689549,4.84687,0.0,0,1,0,1,0,0,0
98189549,4.77436,0.0,0,1,0,1,0,0,0
98689549,4.84365,0.0,0,1,0,1,0,0,0
99189552,4.76631,0.0,0,1,0,1,0,0,0
99699549,4.75825,0.0,0,1,0,1,0,0,0
100199570,4.77275,0.0,0,1,0,1,0,0,0
100699549,4.71152,0.0,0,1,0,1,0,0,0
101199549,4.76147,0.0,0,1,0,1,0,0,0
101699553,4.75825,0.0,0,1,0,1,0,0,0
102209549,4.85171,0.0,0,1,0,1,0,0,0
102709549,4.7647,0.0,0,1,0,1,0,0,0
103209569,4.84526,0.0,0,1,0,1,0,0,0
103709549,4.81948,0.0,0,1,0,1,0,0,0
104209576,4.84204,0.0,0,1,0,1,0,0,0
104709549,4.83076,0.0,0,1,0,1,0,0,0
105209553,4.75503,0.0,0,1,0,1,0,0,0
105719549,4.76147,0.0,0,1,0,1,0,0,0
106219564,4.76309,0.0,0,1,0,1,0,0,0
106719590,4.75825,0.0,0,1,0,1,0,0,0
107219549,4.77114,0.0,0,1,0,1,0,0,0
107719549,4.77114,0.0,0,1,0,1,0,0,0
108219549,4.75986,0.0,0,1,0,1,0,0,0
108719558,4.84849,0.0,0,1,0,1,0,0,0
109219549,4.76953,0.0,0,1,0,1,0,0,0
109719588,4.84043,0.0,0,1,0,1,0,0,0
110219560,4.82432,0.0,0,1,0,1,0,0,0
110719571,4.83721,0.0,0,1,0,1,0,0,0
111229549,4.84204,0.0,0,1,0,1,0,0,0
111729586,4.74697,0.0,0,1,0,1,0,0,0
112229549,4.76953,0.0,0,1,0,1,0,0,0
112729569,4.75986,0.0,0,1,0,1,0,0,0
113229549,4.78403,0.0,0,1,0,1,0,0,0
113729549,4.7647,0.0,0,1,0,1,0,0,0
114229551,4.78242,0.0,0,1,0,1,0,0,0
114729549,4.77114,0.0,0,1,0,1,0,0,0
115239577,4.76147,0.0,0,1,0,1,0,0,0
115739586,4.76309,0.0,0,1,0,1,0,0,0
116239549,4.83076,0.0,0,1,0,1,0,0,0
116739557,4.82593,0.0,0,1,0,1,0,0,0
117239549,4.8356,0.0,0,1,0,1,0,0,0
117739549,4.80015,0.0,0,1,0,1,0,0,0
118239549,4.77114,0.0,0,1,0,1,0,0,0
118749560,4.76953,0.0,0,1,0,1,0,0,0
119249549,4.83882,0.0,0,1,0,1,0,0,0
119749573,4.77114,0.0,0,1,0,1,0,0,0
120249582,4.77275,0.0,0,1,0,1,0,0,0
120749549,4.75664,0.0,0,1,0,1,0,0,0
121249549,4.76792,0.0,0,1,0,1,0,0,0
121749549,4.75181,0.0,0,1,0,1,0,0,0
122249589,4.7792,0.0,0,1,0,1,0,0,0
122759548,4.76309,0.0,0,1,0,1,0,0,0
123259549,4.76147,0.0,0,1,0,1,0,0,0
123759549,4.83076,0.0,0,1,0,1,0,0,0
124259549,4.83882,0.0,0,1,0,1,0,0,0
124759549,4.8356,0.0,0,1,0,1,0,0,0
125259595,4.81626,0.0,0,1,0,1,0,0,0
125759549,4.82915,0.0,0,1,0,1,0,0,0
126269551,4.77114,0.0,0,1,0,1,0,0,0
126769549,4.75181,0.0,0,1,0,1,0,0,0
127269549,4.76309,0.0,0,1,0,1,0,0,0
127769549,4.77598,0.0,0,1,0,1,0,0,0
128269565,4.77759,0.0,0,1,0,1,0,0,0
128769549,4.83721,0.0,0,1,0,1,0,0,0
129269549,4.83882,0.0,0,1,0,1,0,0,0
129779549,4.82109,0.0,0,1,0,1,0,0,0
130279601,4.75825,0.0,0,1,0,1,0,0,0
130779549,4.82915,0.0,0,1,0,1,0,0,0
131279607,4.82593,0.0,0,1,0,1,0,0,0
131779549,4.81143,0.0,0,1,0,1,0,0,0
132279550,4.7647,0.0,0,1,0,1,0,0,0
132779549,4.76631,0.0,0,1,0,1,0,0,0
133279548,4.84204,0.0,0,1,0,1,0,0,0
133779583,4.76953,0.0,0,1,0,1,0,0,0
134289569,4.78564,0.0,0,1,0,1,0,0,0
134789591,4.75181,0.0,0,1,0,1,0,0,0
135289580,4.77436,0.0,0,1,0,1,0,0,0
135789549,4.7647,0.0,0,1,0,1,0,0,0
136289549,4.77759,0.0,0,1,0,1,0,0,0
136789549,4.83076,0.0,0,1,0,1,0,0,0
137289549,4.84526,0.0,0,1,0,1,0,0,0
137789613,4.85171,0.0,0,1,0,1,0,0,0
138299549,4.84687,0.0,0,1,0,1,0,0,0
138799549,4.77114,0.0,0,1,0,1,0,0,0
139299549,4.82915,0.0,0,1,0,1,0,0,0
139799549,4.77114,0.0,0,1,0,1,0,0,0
140299592,4.76147,0.0,0,1,0,1,0,0,0
140799569,4.77436,0.0,0,1,0,1,0,0,0
141299549,4.76147,0.0,0,1,0,1,0,0,0
141799575,4.75664,0.0,0,1,0,1,0,0,0
142299549,4.78081,0.0,0,1,0,1,0,0,0
142799552,4.78403,0.0,0,1,0,1,0,0,0
143299549,4.78726,0.0,0,1,0,1,0,0,0
143809598,4.83237,0.0,0,1,0,1,0,0,0
144309549,4.84365,0.0,0,1,0,1,0,0,0
144809549,4.80981,0.0,0,1,0,1,0,0,0
145309565,4.77759,0.0,0,1,0,1,0,0,0
145809550,4.84204,0.0,0,1,0,1,0,0,0
146309549,4.78081,0.0,0,1,0,1,0,0,0
146809549,4.76147,0.0,0,1,0,1,0,0,0
147309571,4.78081,0.0,0,1,0,1,0,0,0
147809549,4.7647,0.0,0,1,0,1,0,0,0
148309576,4.78403,0.0,0,1,0,1,0,0,0
148809554,4.75181,0.0,0,1,0,1,0,0,0
149309562,4.77759,0.0,0,1,0,1,0,0,0
149819549,4.83721,0.0,0,1,0,1,0,0,0
150319595,4.78242,0.0,0,1,0,1,0,0,0
150819549,4.83882,0.0,0,1,0,1,0,0,0
151319549,4.82915,0.0,0,1,0,1,0,0,0
151819549,4.81626,0.0,0,1,0,1,0,0,0
152319549,4.83237,0.0,0,1,0,1,0,0,0
152819555,4.77114,0.0,0,1,0,1,0,0,0
153329611,4.75825,0.0,0,1,0,1,0,0,0
153829571,4.77759,0.0,0,1,0,1,0,0,0
154329549,4.77114,0.0,0,1,0,1,0,0,0
154829566,4.77114,0.0,0,1,0,1,0,0,0
155329560,4.77114,0.0,0,1,0,1,0,0,0
155829549,4.76309,0.0,0,1,0,1,0,0,0
156339569,4.74536,0.0,0,1,0,1,0,0,0
156839593,4.76792,0.0,0,1,0,1,0,0,0
157339592,4.75181,0.0,0,1,0,1,0,0,0
157839549,4.8227,0.0,0,1,0,1,0,0,0
158339550,4.81787,0.0,0,1,0,1,0,0,0
158839559,4.8356,0.0,0,1,0,1,0,0,0
159349571,4.7647,0.0,0,1,0,1,0,0,0
159849590,4.77114,0.0,0,1,0,1,0,0,0
160349586,4.84365,0.0,0,1,0,1,0,0,0
160849549,4.83237,0.0,0,1,0,1,0,0,0
161349549,4.77114,0.0,0,1,0,1,0,0,0
161849549,4.77275,0.0,0,1,0,1,0,0,0
162349549,4.77436,0.0,0,1,0,1,0,0,0
162859549,4.77598,0.0,0,1,0,1,0,0,0
163359549,4.77275,0.0,0,1,0,1,0,0,0
163859560,4.77114,0.0,0,1,0,1,0,0,0
164359549,4.82915,0.0,0,1,0,1,0,0,0
164859552,4.83882,0.0,0,1,0,1,0,0,0
165359549,4.82432,0.0,0,1,0,1,0,0,0
165859580,4.82432,0.0,0,1,0,1,0,0,0
166359551,4.76792,0.0,0,1,0,1,0,0,0
166859552,4.77114,0.0,0,1,0,1,0,0,0
167359549,4.76147,0.0,0,1,0,1,0,0,0
167859549,4.77436,0.0,0,1,0,1,0,0,0
168369549,4.77436,0.0,0,1,0,1,0,0,0
168869559,4.7792,0.0,0,1,0,1,0,0,0
169369549,4.77114,0.0,0,1,0,1,0,0,0
169869556,4.74697,0.0,0,1,0,1,0,0,0
170379549,4.82432,0.0,0,1,0,1,0,0,0
170879552,4.8356,0.0,0,1,0,1,0,0,0
171379549,4.83721,0.0,0,1,0,1,0,0,0
171879579,4.81948,0.0,0,1,0,1,0,0,0
172379561,4.78242,0.0,0,1,0,1,0,0,0
172879573,4.77275,0.0,0,1,0,1,0,0,0
173379548,4.82754,0.0,0,1,0,1,0,0,0
173879587,4.76792,0.0,0,1,0,1,0,0,0
174379553,4.83237,0.0,0,1,0,1,0,0,0
174889566,4.77275,0.0,0,1,0,1,0,0,0
175389549,4.76792,0.0,0,1,0,1,0,0,0
175889549,4.76953,0.0,0,1,0,1,0,0,0
176389549,4.75503,0.0,0,1,0,1,0,0,0
176889549,4.77436,0.0,0,1,0,1,0,0,0
177389549,4.78081,0.0,0,1,0,1,0,0,0
177899569,4.82915,0.0,0,1,0,1,0,0,0
178399549,4.81626,0.0,0,1,0,1,0,0,0
178899599,4.76953,0.0,0,1,0,1,0,0,0
179399588,4.7502,0.0,0,1,0,1,0,0,0
179909549,4.8356,0.0,0,1,0,1,0,0,0
180409549,4.76631,0.0,0,1,0,1,0,0,0
180909569,4.77275,0.0,0,1,0,1,0,0,0
181409549,4.76953,0.0,0,1,0,1,0,0,0
181909560,4.77114,0.0,0,1,0,1,0,0,0
182419549,4.76147,0.0,0,1,0,1,0,0,0
182919549,4.78403,0.0,0,1,0,1,0,0,0
183419550,4.8356,0.0,0,1,0,1,0,0,0
183919569,4.83721,0.0,0,1,0,1,0,0,0
184419549,4.76953,0.0,0,1,0,1,0,0,0
184919549,4.84204,0.0,0,1,0,1,0,0,0
185419559,4.84204,0.0,0,1,0,1,0,0,0
185929549,4.8356,0.0,0,1,0,1,0,0,0
186429550,4.77759,0.0,0,1,0,1,0,0,0
186929609,4.77436,0.0,0,1,0,1,0,0,0
187429549,4.77759,0.0,0,1,0,1,0,0,0
187929549,4.7792,0.0,0,1,0,1,0,0,0
188429549,4.78242,0.0,0,1,0,1,0,0,0
188929566,4.76953,0.0,0,1,0,1,0,0,0
189429561,4.78242,0.0,0,1,0,1,0,0,0
189929549,4.76792,0.0,0,1,0,1,0,0,0
190429572,4.78081,0.0,0,1,0,1,0,0,0
190939572,4.81948,0.0,0,1,0,1,0,0,0
191439549,4.77436,0.0,0,1,0,1,0,0,0
191939549,4.81948,0.0,0,1,0,1,0,0,0
192439557,4.84204,0.0,0,1,0,1,0,0,0
192939549,4.75181,0.0,0,1,0,1,0,0,0
193439613,4.76309,0.0,0,1,0,1,0,0,0
193939558,4.8227,0.0,0,1,0,1,0,0,0
194439560,4.76792,0.0,0,1,0,1,0,0,0
194939549,4.75825,0.0,0,1,0,1,0,0,0
195439549,4.7647,0.0,0,1,0,1,0,0,0
195949564,4.77114,0.0,0,1,0,1,0,0,0
196449571,4.76792,0.0,0,1,0,1,0,0,0
196949553,4.76631,0.0,0,1,0,1,0,0,0
197449588,4.8356,0.0,0,1,0,1,0,0,0
197949555,4.82754,0.0,0,1,0,1,0,0,0
198449549,4.84365,0.0,0,1,0,1,0,0,0
198959596,4.83882,0.0,0,1,0,1,0,0,0
199459569,4.84365,0.0,0,1,0,1,0,0,0
199959563,4.82915,0.0,0,1,0,1,0,0,0
200459549,4.77114,0.0,0,1,0,1,0,0,0
200959549,4.81304,0.0,0,1,0,1,0,0,0
201469550,4.76792,0.0,0,1,0,1,0,0,0
201969549,4.77114,0.0,0,1,0,1,0,0,0
202469615,4.77598,0.0,0,1,0,1,0,0,0
202969549,4.73408,0.0,0,1,0,1,0,0,0
203469549,4.8082,0.0,0,1,0,1,0,0,0
203969549,4.76792,0.0,0,1,0,1,0,0,0
204469549,4.83398,0.0,0,1,0,1,0,0,0
204969549,4.84204,0.0,0,1,0,1,0,0,0
205479571,4.8082,0.0,0,1,0,1,0,0,0
205979595,4.83721,0.0,0,1,0,1,0,0,0
206479574,4.84204,0.0,0,1,0,1,0,0,0
206979549,4.78081,0.0,0,1,0,1,0,0,0
207479565,4.76309,0.0,0,1,0,1,0,0,0
207979558,4.77759,0.0,0,1,0,1,0,0,0
208479549,4.76792,0.0,0,1,0,1,0,0,0
208979610,4.7373,0.0,0,1,0,1,0,0,0
209479561,4.76792,0.0,0,1,0,1,0,0,0
209979553,4.76147,0.0,0,1,0,1,0,0,0
210489552,4.77436,0.0,0,1,0,1,0,0,0
210989549,4.77598,0.0,0,1,0,1,0,0,0
211489561,4.83076,0.0,0,1,0,1,0,0,0
211989580,4.83076,0.0,0,1,0,1,0,0,0
212489574,4.84849,0.0,0,1,0,1,0,0,0
212989571,4.79531,0.0,0,1,0,1,0,0,0
213489550,4.81143,0.0,0,1,0,1,0,0,0
213989549,4.77436,0.0,0,1,0,1,0,0,0
214489549,4.77114,0.0,0,1,0,1,0,0,0
214999558,4.77114,0.0,0,1,0,1,0,0,0
215499549,4.77598,0.0,0,1,0,1,0,0,0
215999549,4.76631,0.0,0,1,0,1,0,0,0
216499549,4.76147,0.0,0,1,0,1,0,0,0
216999549,4.77759,0.0,0,1,0,1,0,0,0
217499577,4.77436,0.0,0,1,0,1,0,0,0
218009607,4.80659,0.0,0,1,0,1,0,0,0
218509561,4.84849,0.0,0,1,0,1,0,0,0
219009549,4.8356,0.0,0,1,0,1,0,0,0
219509549,4.83398,0.0,0,1,0,1,0,0,0
220009549,4.83882,0.0,0,1,0,1,0,0,0
220509549,4.7792,0.0,0,1,0,1,0,0,0
221009575,4.77598,0.0,0,1,0,1,0,0,0
221509565,4.76953,0.0,0,1,0,1,0,0,0
222009549,4.76792,0.0,0,1,0,1,0,0,0
222509581,4.73247,0.0,0,1,0,1,0,0,0
223009550,4.76953,0.0,0,1,0,1,0,0,0
223519557,4.77114,0.0,0,1,0,1,0,0,0
224019549,4.75664,0.0,0,1,0,1,0,0,0
224519612,4.80015,0.0,0,1,0,1,0,0,0
225019549,4.78081,0.0,0,1,0,1,0,0,0
225519549,4.77275,0.0,0,1,0,1,0,0,0
226019554,4.8356,0.0,0,1,0,1,0,0,0
226519551,4.83882,0.0,0,1,0,1,0,0,0
227029549,4.8356,0.0,0,1,0,1,0,0,0
227529570,4.77436,0.0,0,1,0,1,0,0,0
228029549,4.76792,0.0,0,1,0,1,0,0,0
228529576,4.76792,0.0,0,1,0,1,0,0,0
229029549,4.76147,0.0,0,1,0,1,0,0,0
229529549,4.76953,0.0,0,1,0,1,0,0,0
230029555,4.75986,0.0,0,1,0,1,0,0,0
230539564,4.75503,0.0,0,1,0,1,0,0,0
231039559,4.84526,0.0,0,1,0,1,0,0,0
231539549,4.74858,0.0,0,1,0,1,0,0,0
232049549,4.84043,0.0,0,1,0,1,0,0,0
232549572,4.83237,0.0,0,1,0,1,0,0,0
233049549,4.77114,0.0,0,1,0,1,0,0,0
233549609,4.81304,0.0,0,1,0,1,0,0,0
234049560,4.77436,0.0,0,1,0,1,0,0,0
234549549,4.77436,0.0,0,1,0,1,0,0,0
235059577,4.74053,0.0,0,1,0,1,0,0,0
235559548,4.77436,0.0,0,1,0,1,0,0,0
236069601,4.76309,0.0,0,1,0,1,0,0,0
236569549,4.74375,0.0,0,1,0,1,0,0,0
237069549,4.77598,0.0,0,1,0,1,0,0,0
237569584,4.79209,0.0,0,1,0,1,0,0,0
238069556,4.77114,0.0,0,1,0,1,0,0,0
238569549,4.81626,0.0,0,1,0,1,0,0,0
239069549,4.82915,0.0,0,1,0,1,0,0,0
239569569,4.83398,0.0,0,1,0,1,0,0,0
240069549,4.82915,0.0,0,1,0,1,0,0,0
240579592,4.7792,0.0,0,1,0,1,0,0,0
241079571,4.83237,0.0,0,1,0,1,0,0,0
241579549,4.77114,0.0,0,1,0,1,0,0,0
242079550,4.77759,0.0,0,1,0,1,0,0,0
242579609,4.78081,0.0,0,1,0,1,0,0,0
243079591,4.77598,0.0,0,1,0,1,0,0,0
243579549,4.77759,0.0,0,1,0,1,0,0,0
244079549,4.77436,0.0,0,1,0,1,0,0,0
244579554,4.83882,0.0,0,1,0,1,0,0,0
245079581,4.78081,0.0,0,1,0,1,0,0,0
245589571,4.82915,0.0,0,1,0,1,0,0,0
246089578,4.82915,0.0,0,1,0,1,0,0,0
246589571,4.84365,0.0,0,1,0,1,0,0,0
247089549,4.83398,0.0,0,1,0,1,0,0,0
247589549,4.84849,0.0,0,1,0,1,0,0,0
248089549,4.76147,0.0,0,1,0,1,0,0,0
248589549,4.76631,0.0,0,1,0,1,0,0,0
249089602,4.75342,0.0,0,1,0,1,0,0,0
249599549,4.76147,0.0,0,1,0,1,0,0,0
250099547,4.7647,0.0,0,1,0,1,0,0,0
250599549,4.77114,0.0,0,1,0,1,0,0,0
251099586,4.76792,0.0,0,1,0,1,0,0,0
251599549,4.77275,0.0,0,1,0,1,0,0,0
252099584,4.78403,0.0,0,1,0,1,0,0,0
252599549,4.81626,0.0,0,1,0,1,0,0,0
253099571,4.82432,0.0,0,1,0,1,0,0,0
253599549,4.82593,0.0,0,1,0,1,0,0,0
254109549,4.83237,0.0,0,1,0,1,0,0,0
254609552,4.76953,0.0,0,1,0,1,0,0,0
255109569,4.75664,0.0,0,1,0,1,0,0,0
255619571,4.76953,0.0,0,1,0,1,0,0,0
256119585,4.7647,0.0,0,1,0,1,0,0,0
256619548,4.77114,0.0,0,1,0,1,0,0,0
257129549,4.77114,0.0,0,1,0,1,0,0,0
257629571,4.77436,0.0,0,1,0,1,0,0,0
258129549,4.7647,0.0,0,1,0,1,0,0,0
258629549,4.75664,0.0,0,1,0,1,0,0,0
259129549,4.83237,0.0,0,1,0,1,0,0,0
259629565,4.80981,0.0,0,1,0,1,0,0,0
