timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
7255472,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7360787,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7465481,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7570472,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7675476,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7780545,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7864601,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
7969521,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
8074476,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
8179476,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
8288091,0.0,-0.0,0.251529,0.0,0.992102,0.0,0.0,0.125433,0.0,-1.0,1,0,0,0,0,0,0
8391850,0.0,-0.0,0.250542,0.0,0.992164,0.0,0.0,0.124943,0.0,-1.0,1,0,0,0,0,0,0
8490974,0.0,-0.0,0.249236,0.0,0.992245,0.0,0.0,0.124296,0.0,-1.0,1,0,0,0,0,0,0
8593580,0.0,-0.0,0.247976,0.0,0.992323,0.0,0.0,0.12367,0.0,-1.0,1,0,0,0,0,0,0
8697136,0.0,-0.0,0.246748,0.0,0.992399,0.0,0.0,0.123061,0.0,-1.0,1,0,0,0,0,0,0
8801474,0.0,-0.0,0.24572,0.0,0.992462,0.0,0.0,0.122551,0.0,-1.0,1,0,0,0,0,0,0
8906693,0.0,-0.0,0.24474,0.0,0.992522,0.0,0.0,0.122065,0.0,-1.0,1,0,0,0,0,0,0
9005954,0.0,-0.0,0.243755,0.0,0.992582,0.0,0.0,0.121576,0.0,-1.0,1,0,0,0,0,0,0
9107189,0.0,-0.0,0.242791,0.0,0.992641,0.0,0.0,0.121097,0.0,-1.0,1,0,0,0,0,0,0
9211275,0.0,-0.0,0.241864,0.0,0.992697,0.0,0.0,0.120637,0.0,-1.0,1,0,0,0,0,0,0
9310313,0.0,-0.0,0.240961,0.0,0.992751,0.0,0.0,0.120189,0.0,-1.0,1,0,0,0,0,0,0
9410741,0.0,-0.0,0.240179,0.0,0.992798,0.0,0.0,0.119801,0.0,-1.0,1,0,0,0,0,0,0
9514416,0.0,-0.0,0.239538,0.0,0.992836,0.0,0.0,0.119483,0.0,-1.0,1,0,0,0,0,0,0
9614186,0.0,-0.0,0.239367,0.0,0.992846,0.0,0.0,0.119398,0.0,-1.0,1,0,0,0,0,0,0
9718215,0.0,-0.0,0.239444,0.0,0.992842,0.0,0.0,0.119436,0.0,-1.0,1,0,0,0,0,0,0
9818408,0.0,-0.0,0.23993,0.0,0.992813,0.0,0.0,0.119677,0.0,-1.0,1,0,0,0,0,0,0
9918168,0.0,-0.0,0.240457,0.0,0.992781,0.0,0.0,0.119939,0.0,-1.0,1,0,0,0,0,0,0
10022142,0.0,-0.0,0.24061,0.0,0.992772,0.0,0.0,0.120015,0.0,-1.0,1,0,0,0,0,0,0
10122599,0.0,-0.0,0.240419,0.0,0.992784,0.0,0.0,0.11992,0.0,-1.0,1,0,0,0,0,0,0
10222224,0.0,-0.0,0.240028,0.0,0.992807,0.0,0.0,0.119726,0.0,-1.0,1,0,0,0,0,0,0
10324838,0.0,-0.0,0.23958,0.0,0.992834,0.0,0.0,0.119504,0.0,-1.0,1,0,0,0,0,0,0
10429466,0.0,-0.0,0.23916,0.0,0.992859,0.0,0.0,0.119295,0.0,-1.0,1,0,0,0,0,0,0
10532851,0.0,-0.0,0.238719,0.0,0.992885,0.0,0.0,0.119076,0.0,-1.0,1,0,0,0,0,0,0
10632342,0.0,-0.0,0.238344,0.0,0.992907,0.0,0.0,0.11889,0.0,-1.0,1,0,0,0,0,0,0
10736609,0.0,-0.0,0.238258,0.0,0.992913,0.0,0.0,0.118848,0.0,-1.0,1,0,0,0,0,0,0
10837155,0.0,-0.0,0.238332,0.0,0.992908,0.0,0.0,0.118884,0.0,-1.0,1,0,0,0,0,0,0
10936520,0.0,-0.0,0.238627,0.0,0.992891,0.0,0.0,0.119031,0.0,-1.0,1,0,0,0,0,0,0
11040637,0.0,-0.0,0.238786,0.0,0.992881,0.0,0.0,0.119109,0.0,-1.0,1,0,0,0,0,0,0
11141608,0.0,-0.0,0.238993,0.0,0.992869,0.0,0.0,0.119212,0.0,-1.0,1,0,0,0,0,0,0
11245372,0.0,-0.0,0.239116,0.0,0.992861,0.0,0.0,0.119273,0.0,-1.0,1,0,0,0,0,0,0
11348931,0.0,-0.0,0.23907,0.0,0.992864,0.0,0.0,0.119251,0.0,-1.0,1,0,0,0,0,0,0
11448542,0.0,-0.0,0.239037,0.0,0.992866,0.0,0.0,0.119234,0.0,-1.0,1,0,0,0,0,0,0
11550273,0.0,-0.0,0.238942,0.0,0.992872,0.0,0.0,0.119187,0.0,-1.0,1,0,0,0,0,0,0
11650262,0.0,-0.0,0.238796,0.0,0.992881,0.0,0.0,0.119114,0.0,-1.0,1,0,0,0,0,0,0
11755061,0.0,-0.0,0.238775,0.0,0.992882,0.0,0.0,0.119104,0.0,-1.0,1,0,0,0,0,0,0
11856032,0.0,-0.0,0.238959,0.0,0.992871,0.0,0.0,0.119196,0.0,-1.0,1,0,0,0,0,0,0
11955765,0.0,-0.0,0.239372,0.0,0.992846,0.0,0.0,0.1194,0.0,-1.0,1,0,0,0,0,0,0
12059831,0.0,-0.0,0.239749,0.0,0.992824,0.0,0.0,0.119588,0.0,-1.0,1,0,0,0,0,0,0
12160131,0.0,-0.0,0.239941,0.0,0.992812,0.0,0.0,0.119683,0.0,-1.0,1,0,0,0,0,0,0
12259917,0.0,-0.0,0.240084,0.0,0.992804,0.0,0.0,0.119754,0.0,-1.0,1,0,0,0,0,0,0
12363743,0.0,-0.0,0.240313,0.0,0.99279,0.0,0.0,0.119868,0.0,-1.0,1,0,0,0,0,0,0
12463941,0.0,-0.0,0.240444,0.0,0.992782,0.0,0.0,0.119933,0.0,-1.0,1,0,0,0,0,0,0
12566305,0.0,-0.0,0.240471,0.0,0.99278,0.0,0.0,0.119946,0.0,-1.0,1,0,0,0,0,0,0
12666432,0.0,-0.0,0.240468,0.0,0.992781,0.0,0.0,0.119944,0.0,-1.0,1,0,0,0,0,0,0
12770737,0.0,-0.0,0.240362,0.0,0.992787,0.0,0.0,0.119892,0.0,-1.0,1,0,0,0,0,0,0
12870226,0.0,-0.0,0.240089,0.0,0.992803,0.0,0.0,0.119756,0.0,-1.0,1,0,0,0,0,0,0
12971014,0.0,-0.0,0.239904,0.0,0.992814,0.0,0.0,0.119665,0.0,-1.0,1,0,0,0,0,0,0
13075400,0.0,-0.0,0.239891,0.0,0.992815,0.0,0.0,0.119658,0.0,-1.0,1,0,0,0,0,0,0
13179184,0.0,-0.0,0.24005,0.0,0.992806,0.0,0.0,0.119737,0.0,-1.0,1,0,0,0,0,0,0
13280685,0.0,-0.0,0.240274,0.0,0.992792,0.0,0.0,0.119848,0.0,-1.0,1,0,0,0,0,0,0
13380860,0.0,-0.0,0.240407,0.0,0.992784,0.0,0.0,0.119914,0.0,-1.0,1,0,0,0,0,0,0
13484751,0.0,-0.0,0.240195,0.0,0.992797,0.0,0.0,0.119809,0.0,-1.0,1,0,0,0,0,0,0
13584559,0.0,-0.0,0.239825,0.0,0.992819,0.0,0.0,0.119625,0.0,-1.0,1,0,0,0,0,0,0
13685435,0.0,-0.0,0.23939,0.0,0.992845,0.0,0.0,0.119409,0.0,-1.0,1,0,0,0,0,0,0
13785433,0.0,-0.0,0.238983,0.0,0.992869,0.0,0.0,0.119207,0.0,-1.0,1,0,0,0,0,0,0
13889342,0.0,-0.0,0.238462,0.0,0.9929,0.0,0.0,0.118949,0.0,-1.0,1,0,0,0,0,0,0
13989545,0.0,-0.0,0.238065,0.0,0.992924,0.0,0.0,0.118752,0.0,-1.0,1,0,0,0,0,0,0
14093635,0.0,-0.0,0.237886,0.0,0.992935,0.0,0.0,0.118663,0.0,-1.0,1,0,0,0,0,0,0
14193325,0.0,-0.0,0.237852,0.0,0.992937,0.0,0.0,0.118646,0.0,-1.0,1,0,0,0,0,0,0
14293573,0.0,-0.0,0.23768,0.0,0.992947,0.0,0.0,0.11856,0.0,-1.0,1,0,0,0,0,0,0
14397876,0.0,-0.0,0.237446,0.0,0.992961,0.0,0.0,0.118444,0.0,-1.0,1,0,0,0,0,0,0
14497465,0.0,-0.0,0.237162,0.0,0.992977,0.0,0.0,0.118303,0.0,-1.0,1,0,0,0,0,0,0
14598149,0.0,-0.0,0.235477,0.0,0.993077,0.0,0.0,0.117466,0.0,-1.0,1,0,0,0,0,0,0
14701963,0.0,-0.0,0.234269,0.0,0.993148,0.0,0.0,0.116867,0.0,-1.0,1,0,0,0,0,0,0
14801418,0.0,-0.0,0.233518,0.0,0.993191,0.0,0.0,0.116494,0.0,-1.0,1,0,0,0,0,0,0
14905353,0.0,-0.0,0.232965,0.0,0.993224,0.0,0.0,0.116219,0.0,-1.0,1,0,0,0,0,0,0
15005844,0.0,-0.0,0.232562,0.0,0.993247,0.0,0.0,0.116019,0.0,-1.0,1,0,0,0,0,0,0
15105365,0.0,-0.0,0.232128,0.0,0.993272,0.0,0.0,0.115803,0.0,-1.0,1,0,0,0,0,0,0
15207485,0.0,-0.0,0.231726,0.0,0.993295,0.0,0.0,0.115604,0.0,-1.0,1,0,0,0,0,0,0
15307908,0.0,-0.0,0.231234,0.0,0.993324,0.0,0.0,0.11536,0.0,-1.0,1,0,0,0,0,0,0
15411766,0.0,-0.0,0.230435,0.0,0.99337,0.0,0.0,0.114963,0.0,-1.0,1,0,0,0,0,0,0
15513021,0.0,-0.0,0.229551,0.0,0.993421,0.0,0.0,0.114524,0.0,-1.0,1,0,0,0,0,0,0
15612513,0.0,-0.0,0.228696,0.0,0.993469,0.0,0.0,0.114099,0.0,-1.0,1,0,0,0,0,0,0
15716353,0.0,-0.0,0.227892,0.0,0.993515,0.0,0.0,0.113699,0.0,-1.0,1,0,0,0,0,0,0
15819202,0.0,-0.0,0.22732,0.0,0.993548,0.0,0.0,0.113415,0.0,-1.0,1,0,0,0,0,0,0
15918233,0.0,-0.0,0.22683,0.0,0.993575,0.0,0.0,0.113172,0.0,-1.0,1,0,0,0,0,0,0
16019029,0.0,-0.0,0.226322,0.0,0.993604,0.0,0.0,0.11292,0.0,-1.0,1,0,0,0,0,0,0
16122998,0.0,-0.0,0.225916,0.0,0.993627,0.0,0.0,0.112718,0.0,-1.0,1,0,0,0,0,0,0
16221955,0.0,-0.0,0.225628,0.0,0.993643,0.0,0.0,0.112575,0.0,-1.0,1,0,0,0,0,0,0
16326121,0.0,-0.0,0.225525,0.0,0.993649,0.0,0.0,0.112524,0.0,-1.0,1,0,0,0,0,0,0
16426458,0.0,-0.0,0.225617,0.0,0.993644,0.0,0.0,0.112569,0.0,-1.0,1,0,0,0,0,0,0
16526231,0.0,-0.0,0.225688,0.0,0.99364,0.0,0.0,0.112605,0.0,-1.0,1,0,0,0,0,0,0
16630220,0.0,-0.0,0.22577,0.0,0.993635,0.0,0.0,0.112645,0.0,-1.0,1,0,0,0,0,0,0
16730651,0.0,-0.0,0.225885,0.0,0.993629,0.0,0.0,0.112703,0.0,-1.0,1,0,0,0,0,0,0
16830228,0.0,-0.0,0.226073,0.0,0.993618,0.0,0.0,0.112796,0.0,-1.0,1,0,0,0,0,0,0
16934188,0.0,-0.0,0.22632,0.0,0.993604,0.0,0.0,0.112918,0.0,-1.0,1,0,0,0,0,0,0
17034614,0.0,-0.0,0.22665,0.0,0.993586,0.0,0.0,0.113083,0.0,-1.0,1,0,0,0,0,0,0
17134952,0.0,-0.0,0.226811,0.0,0.993577,0.0,0.0,0.113162,0.0,-1.0,1,0,0,0,0,0,0
17237463,0.0,-0.0,0.226201,0.0,0.993611,0.0,0.0,0.11286,0.0,-1.0,1,0,0,0,0,0,0
17341759,0.0,-0.0,0.224341,0.0,0.993715,0.0,0.0,0.111936,0.0,-1.0,1,0,0,0,0,0,0
17440682,0.0,-0.0,0.22264,0.0,0.99381,0.0,0.0,0.11109,0.0,-1.0,1,0,0,0,0,0,0
17542408,0.0,-0.0,0.221694,0.0,0.993863,0.0,0.0,0.11062,0.0,-1.0,1,0,0,0,0,0,0
17646145,0.0,-0.0,0.221372,0.0,0.993881,0.0,0.0,0.11046,0.0,-1.0,1,0,0,0,0,0,0
17745350,0.0,-0.0,0.221569,0.0,0.99387,0.0,0.0,0.110558,0.0,-1.0,1,0,0,0,0,0,0
17848688,0.0,-0.0,0.221858,0.0,0.993854,0.0,0.0,0.110702,0.0,-1.0,1,0,0,0,0,0,0
17947740,0.0,-0.0,0.222199,0.0,0.993835,0.0,0.0,0.110871,0.0,-1.0,1,0,0,0,0,0,0
18049315,0.0,-0.0,0.222559,0.0,0.993815,0.0,0.0,0.11105,0.0,-1.0,1,0,0,0,0,0,0
18153565,0.0,-0.0,0.222836,0.0,0.993799,0.0,0.0,0.111187,0.0,-1.0,1,0,0,0,0,0,0
18253150,0.0,-0.0,0.223153,0.0,0.993782,0.0,0.0,0.111345,0.0,-1.0,1,0,0,0,0,0,0
18355310,0.0,-0.0,0.223477,0.0,0.993764,0.0,0.0,0.111506,0.0,-1.0,1,0,0,0,0,0,0
18454738,0.0,-0.0,0.223787,0.0,0.993746,0.0,0.0,0.11166,0.0,-1.0,1,0,0,0,0,0,0
18558944,0.0,-0.0,0.224118,0.0,0.993728,0.0,0.0,0.111825,0.0,-1.0,1,0,0,0,0,0,0
18659197,0.0,-0.0,0.224496,0.0,0.993707,0.0,0.0,0.112012,0.0,-1.0,1,0,0,0,0,0,0
18759093,0.0,-0.0,0.22496,0.0,0.993681,0.0,0.0,0.112243,0.0,-1.0,1,0,0,0,0,0,0
18862978,0.0,-0.0,0.225497,0.0,0.993651,0.0,0.0,0.11251,0.0,-1.0,1,0,0,0,0,0,0
18963441,0.0,-0.0,0.226155,0.0,0.993614,0.0,0.0,0.112836,0.0,-1.0,1,0,0,0,0,0,0
19067416,0.0,-0.0,0.226875,0.0,0.993573,0.0,0.0,0.113194,0.0,-1.0,1,0,0,0,0,0,0
19166746,0.0,-0.0,0.227438,0.0,0.993541,0.0,0.0,0.113474,0.0,-1.0,1,0,0,0,0,0,0
19267806,0.0,-0.0,0.227942,0.0,0.993512,0.0,0.0,0.113724,0.0,-1.0,1,0,0,0,0,0,0
19367745,0.0,-0.0,0.228254,0.0,0.993495,0.0,0.0,0.11388,0.0,-1.0,1,0,0,0,0,0,0
19471769,0.0,-0.0,0.228532,0.0,0.993479,0.0,0.0,0.114017,0.0,-1.0,1,0,0,0,0,0,0
19572984,0.0,-0.0,0.228836,0.0,0.993461,0.0,0.0,0.114168,0.0,-1.0,1,0,0,0,0,0,0
19676850,0.0,-0.0,0.229316,0.0,0.993434,0.0,0.0,0.114407,0.0,-1.0,1,0,0,0,0,0,0
19780149,0.0,-0.0,0.229946,0.0,0.993398,0.0,0.0,0.11472,0.0,-1.0,1,0,0,0,0,0,0
19881356,0.0,-0.0,0.230479,0.0,0.993367,0.0,0.0,0.114985,0.0,-1.0,1,0,0,0,0,0,0
19982968,0.0,-0.0,0.230917,0.0,0.993342,0.0,0.0,0.115202,0.0,-1.0,1,0,0,0,0,0,0
20081958,0.0,-0.0,0.231228,0.0,0.993324,0.0,0.0,0.115357,0.0,-1.0,1,0,0,0,0,0,0
20186930,0.0,-0.0,0.23138,0.0,0.993315,0.0,0.0,0.115432,0.0,-1.0,1,0,0,0,0,0,0
20289453,0.0,-0.0,0.231419,0.0,0.993313,0.0,0.0,0.115452,0.0,-1.0,1,0,0,0,0,0,0
20392947,0.0,-0.0,0.231507,0.0,0.993308,0.0,0.0,0.115495,0.0,-1.0,1,0,0,0,0,0,0
20492543,0.0,-0.0,0.231554,0.0,0.993305,0.0,0.0,0.115518,0.0,-1.0,1,0,0,0,0,0,0
20596608,0.0,-0.0,0.231793,0.0,0.993291,0.0,0.0,0.115637,0.0,-1.0,1,0,0,0,0,0,0
20696901,0.0,-0.0,0.232051,0.0,0.993277,0.0,0.0,0.115765,0.0,-1.0,1,0,0,0,0,0,0
20796543,0.0,-0.0,0.232374,0.0,0.993258,0.0,0.0,0.115926,0.0,-1.0,1,0,0,0,0,0,0
20900696,0.0,-0.0,0.232665,0.0,0.993241,0.0,0.0,0.11607,0.0,-1.0,1,0,0,0,0,0,0
21000828,0.0,-0.0,0.233003,0.0,0.993221,0.0,0.0,0.116238,0.0,-1.0,1,0,0,0,0,0,0
21100680,0.0,-0.0,0.233455,0.0,0.993195,0.0,0.0,0.116463,0.0,-1.0,1,0,0,0,0,0,0
21204523,0.0,-0.0,0.233885,0.0,0.99317,0.0,0.0,0.116676,0.0,-1.0,1,0,0,0,0,0,0
21304878,0.0,-0.0,0.234138,0.0,0.993155,0.0,0.0,0.116802,0.0,-1.0,1,0,0,0,0,0,0
21405421,0.0,-0.0,0.234206,0.0,0.993151,0.0,0.0,0.116836,0.0,-1.0,1,0,0,0,0,0,0
21509285,0.0,-0.0,0.234241,0.0,0.993149,0.0,0.0,0.116853,0.0,-1.0,1,0,0,0,0,0,0
21611811,0.0,-0.0,0.234367,0.0,0.993142,0.0,0.0,0.116916,0.0,-1.0,1,0,0,0,0,0,0
21710912,0.0,-0.0,0.234382,0.0,0.993141,0.0,0.0,0.116923,0.0,-1.0,1,0,0,0,0,0,0
21812016,0.0,-0.0,0.234274,0.0,0.993147,0.0,0.0,0.116869,0.0,-1.0,1,0,0,0,0,0,0
21915819,0.0,-0.0,0.23402,0.0,0.993162,0.0,0.0,0.116743,0.0,-1.0,1,0,0,0,0,0,0
22014935,0.0,-0.0,0.233764,0.0,0.993177,0.0,0.0,0.116616,0.0,-1.0,1,0,0,0,0,0,0
22118931,0.0,-0.0,0.233448,0.0,0.993196,0.0,0.0,0.116459,0.0,-1.0,1,0,0,0,0,0,0
22219240,0.0,-0.0,0.233109,0.0,0.993215,0.0,0.0,0.116291,0.0,-1.0,1,0,0,0,0,0,0
22319864,0.0,-0.0,0.232731,0.0,0.993237,0.0,0.0,0.116103,0.0,-1.0,1,0,0,0,0,0,0
22420106,0.0,-0.0,0.232369,0.0,0.993258,0.0,0.0,0.115923,0.0,-1.0,1,0,0,0,0,0,0
22523996,0.0,-0.0,0.231974,0.0,0.993281,0.0,0.0,0.115727,0.0,-1.0,1,0,0,0,0,0,0
22623799,0.0,-0.0,0.231696,0.0,0.993297,0.0,0.0,0.115589,0.0,-1.0,1,0,0,0,0,0,0
22727731,0.0,-0.0,0.231398,0.0,0.993314,0.0,0.0,0.115441,0.0,-1.0,1,0,0,0,0,0,0
22827929,0.0,-0.0,0.231084,0.0,0.993332,0.0,0.0,0.115285,0.0,-1.0,1,0,0,0,0,0,0
22927742,0.0,-0.0,0.230757,0.0,0.993351,0.0,0.0,0.115123,0.0,-1.0,1,0,0,0,0,0,0
23031794,0.0,-0.0,0.230511,0.0,0.993365,0.0,0.0,0.115,0.0,-1.0,1,0,0,0,0,0,0
23132804,0.0,-0.0,0.230334,0.0,0.993376,0.0,0.0,0.114913,0.0,-1.0,1,0,0,0,0,0,0
23231763,0.0,-0.0,0.230265,0.0,0.99338,0.0,0.0,0.114879,0.0,-1.0,1,0,0,0,0,0,0
23333935,0.0,-0.0,0.230189,0.0,0.993384,0.0,0.0,0.114841,0.0,-1.0,1,0,0,0,0,0,0
23438203,0.0,-0.0,0.230223,0.0,0.993382,0.0,0.0,0.114857,0.0,-1.0,1,0,0,0,0,0,0
23537375,0.0,-0.0,0.230286,0.0,0.993378,0.0,0.0,0.114889,0.0,-1.0,1,0,0,0,0,0,0
23641414,0.0,-0.0,0.230364,0.0,0.993374,0.0,0.0,0.114927,0.0,-1.0,1,0,0,0,0,0,0
23742606,0.0,-0.0,0.230452,0.0,0.993369,0.0,0.0,0.114971,0.0,-1.0,1,0,0,0,0,0,0
23842140,0.0,-0.0,0.23046,0.0,0.993368,0.0,0.0,0.114975,0.0,-1.0,1,0,0,0,0,0,0
23942635,0.0,-0.0,0.230445,0.0,0.993369,0.0,0.0,0.114968,0.0,-1.0,1,0,0,0,0,0,0
24046546,0.0,-0.0,0.230453,0.0,0.993369,0.0,0.0,0.114972,0.0,-1.0,1,0,0,0,0,0,0
24146126,0.0,-0.0,0.230417,0.0,0.993371,0.0,0.0,0.114954,0.0,-1.0,1,0,0,0,0,0,0
24250247,0.0,-0.0,0.230325,0.0,0.993376,0.0,0.0,0.114908,0.0,-1.0,1,0,0,0,0,0,0
24350463,0.0,-0.0,0.23029,0.0,0.993378,0.0,0.0,0.114891,0.0,-1.0,1,0,0,0,0,0,0
24450296,0.0,-0.0,0.230351,0.0,0.993375,0.0,0.0,0.114921,0.0,-1.0,1,0,0,0,0,0,0
24554148,0.0,-0.0,0.230511,0.0,0.993365,0.0,0.0,0.115,0.0,-1.0,1,0,0,0,0,0,0
24654359,0.0,-0.0,0.23077,0.0,0.993351,0.0,0.0,0.115129,0.0,-1.0,1,0,0,0,0,0,0
24755831,0.0,-0.0,0.230941,0.0,0.993341,0.0,0.0,0.115214,0.0,-1.0,1,0,0,0,0,0,0
24856847,0.0,-0.0,0.231114,0.0,0.993331,0.0,0.0,0.1153,0.0,-1.0,1,0,0,0,0,0,0
24960576,0.0,-0.0,0.231272,0.0,0.993322,0.0,0.0,0.115379,0.0,-1.0,1,0,0,0,0,0,0
25059850,0.0,-0.0,0.231468,0.0,0.99331,0.0,0.0,0.115476,0.0,-1.0,1,0,0,0,0,0,0
25163721,0.0,-0.0,0.231589,0.0,0.993303,0.0,0.0,0.115536,0.0,-1.0,1,0,0,0,0,0,0
25264644,0.0,-0.0,0.231627,0.0,0.993301,0.0,0.0,0.115555,0.0,-1.0,1,0,0,0,0,0,0
25363775,0.0,-0.0,0.231773,0.0,0.993293,0.0,0.0,0.115627,0.0,-1.0,1,0,0,0,0,0,0
25467982,0.0,-0.0,0.231961,0.0,0.993282,0.0,0.0,0.115721,0.0,-1.0,1,0,0,0,0,0,0
25568268,0.0,-0.0,0.232144,0.0,0.993271,0.0,0.0,0.115812,0.0,-1.0,1,0,0,0,0,0,0
25667794,0.0,-0.0,0.232239,0.0,0.993266,0.0,0.0,0.115859,0.0,-1.0,1,0,0,0,0,0,0
25771787,0.0,-0.0,0.2323,0.0,0.993262,0.0,0.0,0.115889,0.0,-1.0,1,0,0,0,0,0,0
25871954,0.0,-0.0,0.232411,0.0,0.993256,0.0,0.0,0.115944,0.0,-1.0,1,0,0,0,0,0,0
25975955,0.0,-0.0,0.232613,0.0,0.993244,0.0,0.0,0.116045,0.0,-1.0,1,0,0,0,0,0,0
26075768,0.0,-0.0,0.232946,0.0,0.993225,0.0,0.0,0.11621,0.0,-1.0,1,0,0,0,0,0,0
26177872,0.0,-0.0,0.233245,0.0,0.993207,0.0,0.0,0.116358,0.0,-1.0,1,0,0,0,0,0,0
26278198,0.0,-0.0,0.233495,0.0,0.993193,0.0,0.0,0.116483,0.0,-1.0,1,0,0,0,0,0,0
26379210,0.0,-0.0,0.233632,0.0,0.993185,0.0,0.0,0.11655,0.0,-1.0,1,0,0,0,0,0,0
