timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
235907055,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-235907055,0,1,0
243960929,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-243960929,0,1,0
256041798,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-256041798,0,1,0
280185864,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-280185864,0,1,0
288227986,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-288227986,0,1,0
296271874,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-296271874,0,1,0
304315962,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-304315962,0,1,0
308328990,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-308328990,0,1,0
316363188,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-316363188,0,1,0
324408902,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-324408902,0,1,0
328436010,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-328436010,0,1,0
336495220,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-336495220,0,1,0
344532013,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-344532013,0,1,0
352572063,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-352572063,0,1,0
