timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
34625030,-1.54739e-05,0.000508286,-0.00100406,0.69214,0.712321,0.0743842,0.0894856,1.0,0.0,0.0,0.0,0
34656946,0.000578942,0.00102796,-0.000124182,0.69214,0.712327,0.0743674,0.0894526,1.0,0.0,0.0,0.0,0
34688906,0.00160651,0.000933222,-0.000361111,0.692149,0.712323,0.0743513,0.0894298,1.0,0.0,0.0,0.0,0
34720997,0.000362164,0.00113049,3.50131e-06,0.69215,0.712322,0.0743451,0.0894386,1.0,0.0,0.0,0.0,0
34752873,-0.000537386,0.00127703,-0.00126507,0.69215,0.712323,0.0743432,0.0894308,1.0,0.0,0.0,0.0,0
34785053,-0.00309548,8.0724e-05,-0.000726158,0.692149,0.712324,0.0743445,0.0894284,1.0,0.0,0.0,0.0,0
34816919,0.00236614,0.00208383,-0.000330546,0.692145,0.712328,0.0743473,0.0894201,1.0,0.0,0.0,0.0,0
34848947,-0.00111474,-0.000466802,0.000373462,0.692139,0.712337,0.0743268,0.089412,1.0,0.0,0.0,0.0,0
34880890,0.00013332,0.00101382,-0.000249725,0.692138,0.712342,0.0743109,0.0893973,1.0,0.0,0.0,0.0,0
34914532,0.00149862,-0.000414508,0.000332186,0.692142,0.712343,0.0742816,0.0893812,1.0,0.0,0.0,0.0,0
34942577,0.000271929,-0.000899892,0.00171863,0.69215,0.712339,0.0742616,0.0893643,1.0,0.0,0.0,0.0,0
34974512,-0.000912808,0.00172456,-0.0001612,0.69215,0.712343,0.0742473,0.0893454,1.0,0.0,0.0,0.0,0
35006546,0.00181595,0.000815242,-0.00134724,0.692147,0.71235,0.074232,0.0893303,1.0,0.0,0.0,0.0,0
35038503,0.00173501,0.00247927,-0.000189718,0.692143,0.712359,0.0742178,0.0893006,1.0,0.0,0.0,0.0,0
35070560,-0.000763627,-0.000309637,0.00146621,0.692149,0.712358,0.0742071,0.0892735,1.0,0.0,0.0,0.0,0
35102444,0.000171907,-0.00118241,-0.00126678,0.692153,0.712356,0.074195,0.0892634,1.0,0.0,0.0,0.0,0
35134603,-0.0015021,0.000404413,-0.00148447,0.692154,0.712358,0.0741894,0.0892444,1.0,0.0,0.0,0.0,0
35166508,0.000286604,0.0027333,-0.000802267,0.692155,0.712356,0.0741852,0.0892524,1.0,0.0,0.0,0.0,0
35194637,-0.000296648,0.000321139,-2.49324e-05,0.692164,0.71235,0.0741705,0.0892495,1.0,0.0,0.0,0.0,0
35226511,-0.00259271,0.00172312,-0.002372,0.692171,0.712345,0.0741748,0.0892285,1.0,0.0,0.0,0.0,0
35258549,0.00116856,0.0005655,-0.000680769,0.692169,0.712349,0.0741674,0.0892193,1.0,0.0,0.0,0.0,0
35290576,0.00139738,-0.0011607,0.00289445,0.692163,0.712357,0.074153,0.0892195,1.0,0.0,0.0,0.0,0
35322608,0.00274043,-0.000699195,0.00145181,0.692162,0.712361,0.0741379,0.0892043,1.0,0.0,0.0,0.0,0
35354516,0.000650806,0.00116159,0.000396282,0.69216,0.712367,0.0741183,0.0891841,1.0,0.0,0.0,0.0,0
35386612,-0.00107973,0.00020655,-0.000118225,0.692171,0.712359,0.0741029,0.0891737,1.0,0.0,0.0,0.0,0
35418556,0.00121326,0.000910609,0.00114353,0.69216,0.712375,0.0740906,0.0891528,1.0,0.0,0.0,0.0,0
35446563,0.00162263,0.0019016,0.000214113,0.692164,0.712371,0.0740796,0.0891545,1.0,0.0,0.0,0.0,0
35478574,0.00170456,0.000128102,-0.000703035,0.692164,0.712374,0.0740651,0.0891372,1.0,0.0,0.0,0.0,0
35510497,-0.00198187,-5.91741e-05,0.00106416,0.692166,0.712376,0.0740554,0.0891226,1.0,0.0,0.0,0.0,0
35542521,0.000114736,-0.000933362,-0.000297972,0.692166,0.712379,0.0740513,0.0891014,1.0,0.0,0.0,0.0,0
35574539,-0.002162,0.00221221,0.00265251,0.692169,0.712378,0.0740438,0.0890965,1.0,0.0,0.0,0.0,0
35607332,0.000266009,5.14556e-05,0.000913729,0.692173,0.712377,0.0740249,0.0890812,1.0,0.0,0.0,0.0,0
35636207,-0.0001307,0.00192316,-0.00060098,0.692172,0.712383,0.0740025,0.0890672,1.0,0.0,0.0,0.0,0
35668250,-0.000307086,0.000735947,-0.000448809,0.692183,0.712375,0.0739891,0.0890499,1.0,0.0,0.0,0.0,0
35700284,1.17798e-05,0.000518258,-0.000333512,0.692186,0.712375,0.0739751,0.0890414,1.0,0.0,0.0,0.0,0
35732089,-0.00193912,0.000466199,-0.00191346,0.692191,0.712374,0.0739518,0.0890241,1.0,0.0,0.0,0.0,0
35764098,0.000787593,0.00110586,0.000732661,0.692201,0.71237,0.0739272,0.0890051,1.0,0.0,0.0,0.0,0
35796253,0.00054259,-0.000610305,0.000686378,0.692208,0.712367,0.0738982,0.0889937,1.0,0.0,0.0,0.0,0
35824192,0.000593469,-0.000629047,0.00143323,0.692207,0.712372,0.0738813,0.088975,1.0,0.0,0.0,0.0,0
35857849,0.00102997,-0.00116026,-0.00158877,0.692216,0.712367,0.0738709,0.0889554,1.0,0.0,0.0,0.0,0
35889831,-0.000842558,0.00165281,0.000262702,0.692224,0.712363,0.0738511,0.08894,1.0,0.0,0.0,0.0,0
35921659,-0.000341985,0.000332671,0.00352568,0.692236,0.712355,0.0738285,0.0889323,1.0,0.0,0.0,0.0,0
35953769,-0.00195041,-5.03547e-05,0.00244758,0.692251,0.712346,0.0737972,0.088917,1.0,0.0,0.0,0.0,0
35981810,0.00111182,0.000969967,0.000846363,0.69225,0.712352,0.0737714,0.088895,1.0,0.0,0.0,0.0,0
36013733,-0.000867543,0.000495477,-0.000846104,0.692255,0.712352,0.0737506,0.0888723,1.0,0.0,0.0,0.0,0
36045724,0.000996695,0.00261189,0.00197649,0.692262,0.712349,0.0737295,0.0888559,1.0,0.0,0.0,0.0,0
36077759,-0.00232944,0.00131627,-0.000140493,0.692281,0.712338,0.0736995,0.0888287,1.0,0.0,0.0,0.0,0
36110457,-0.000423654,0.000666157,0.000519257,0.692288,0.712339,0.0736612,0.0887959,1.0,0.0,0.0,0.0,0
36142501,-0.00119272,0.00147255,-0.000451228,0.692289,0.712342,0.0736242,0.088788,1.0,0.0,0.0,0.0,0
36174521,-0.000540428,0.00092279,-0.00136936,0.692297,0.712343,0.0735957,0.0887481,1.0,0.0,0.0,0.0,0
36202547,0.000434307,3.13264e-05,-0.000348419,0.692297,0.712346,0.0735777,0.088738,1.0,0.0,0.0,0.0,0
36234492,-0.00237099,-0.00043476,-0.00191007,0.692321,0.71233,0.0735513,0.0887005,1.0,0.0,0.0,0.0,0
36266532,-0.000143908,0.000385361,-0.00182186,0.692331,0.712325,0.0735289,0.0886792,1.0,0.0,0.0,0.0,0
36299310,-0.00124954,0.00196957,0.00146308,0.692347,0.712315,0.0735128,0.0886509,1.0,0.0,0.0,0.0,0
36331401,0.00212774,0.001387,-7.18003e-06,0.692355,0.712313,0.0734949,0.0886199,1.0,0.0,0.0,0.0,0
36363333,0.00112082,0.00101909,-0.00181778,0.692366,0.712306,0.0734663,0.088614,1.0,0.0,0.0,0.0,0
36391406,-0.00120809,0.00226694,-0.00108105,0.692374,0.712301,0.0734543,0.0885975,1.0,0.0,0.0,0.0,0
36423339,0.00239348,0.00115595,0.0028586,0.692373,0.712308,0.0734336,0.0885774,1.0,0.0,0.0,0.0,0
36455341,0.00059132,-0.000427007,-0.00249642,0.692376,0.712309,0.073421,0.0885473,1.0,0.0,0.0,0.0,0
36489055,0.000389022,-0.000364072,-0.00164152,0.692379,0.712309,0.0734124,0.0885347,1.0,0.0,0.0,0.0,0
36521017,0.00255895,-0.000364057,0.00065976,0.692381,0.71231,0.0733937,0.0885262,1.0,0.0,0.0,0.0,0
36548990,-0.000645892,-0.000814707,-0.000884909,0.692379,0.712314,0.0733823,0.0885187,1.0,0.0,0.0,0.0,0
36581732,-0.000648714,0.00213386,-0.0005629,0.692388,0.712309,0.0733714,0.0884975,1.0,0.0,0.0,0.0,0
36613715,0.000302871,0.000450515,-0.00107919,0.69238,0.71232,0.0733509,0.0884814,1.0,0.0,0.0,0.0,0
36645713,0.00169991,0.00178816,0.000339853,0.692394,0.712309,0.0733433,0.0884728,1.0,0.0,0.0,0.0,0
36677839,-0.00276,-0.000798436,0.0008567,0.692392,0.712312,0.0733298,0.0884707,1.0,0.0,0.0,0.0,0
36709822,-0.00232099,0.00289357,0.00164029,0.692406,0.712301,0.07331,0.0884735,1.0,0.0,0.0,0.0,0
36737889,0.0018834,0.00384897,-0.000847342,0.692414,0.712292,0.0733076,0.0884789,1.0,0.0,0.0,0.0,0
36769844,-0.00181165,-0.000386596,0.00106819,0.69241,0.712298,0.0732974,0.0884707,1.0,0.0,0.0,0.0,0
36801811,-0.000103047,0.00284432,0.000643829,0.692414,0.712296,0.0732957,0.0884617,1.0,0.0,0.0,0.0,0
36833829,-0.000497086,0.000627948,0.00214838,0.692401,0.71231,0.0732933,0.0884488,1.0,0.0,0.0,0.0,0
36865836,0.00028563,0.000673737,-0.00148057,0.692394,0.712318,0.0732916,0.0884394,1.0,0.0,0.0,0.0,0
36897828,0.00151342,0.000329393,0.00156205,0.6924,0.712315,0.0732766,0.0884304,1.0,0.0,0.0,0.0,0
36930488,0.0014649,0.00205119,0.000363394,0.692399,0.712316,0.0732805,0.0884316,1.0,0.0,0.0,0.0,0
36958553,-0.000149184,0.00040905,0.00232442,0.692395,0.712319,0.0732817,0.088437,1.0,0.0,0.0,0.0,0
36990487,-0.00042152,7.04303e-05,0.000202069,0.6924,0.712315,0.0732775,0.0884324,1.0,0.0,0.0,0.0,0
37022523,0.000429665,4.07959e-05,0.000711605,0.692413,0.712304,0.0732756,0.08842,1.0,0.0,0.0,0.0,0
37054511,0.000570578,0.00113447,0.00235249,0.692414,0.712304,0.0732637,0.0884269,1.0,0.0,0.0,0.0,0
37086605,0.00237365,-0.00107661,0.00201643,0.692404,0.712314,0.0732504,0.0884298,1.0,0.0,0.0,0.0,0
37118497,-3.382e-05,0.00100259,-0.00178764,0.692406,0.712314,0.0732401,0.0884262,1.0,0.0,0.0,0.0,0
37150561,-0.00054008,0.000701671,0.000340876,0.692392,0.712324,0.0732554,0.0884439,1.0,0.0,0.0,0.0,0
37182523,0.000846084,0.0009416,-0.000323772,0.692387,0.712327,0.0732599,0.0884525,1.0,0.0,0.0,0.0,0
37210566,9.1596e-05,0.000935205,-0.000411899,0.692382,0.71233,0.0732736,0.0884577,1.0,0.0,0.0,0.0,0
37242662,0.00023233,0.00161673,0.00120665,0.692379,0.712333,0.0732747,0.088454,1.0,0.0,0.0,0.0,0
37274609,-0.00013334,0.000620003,-0.000429021,0.692375,0.712336,0.0732917,0.0884456,1.0,0.0,0.0,0.0,0
37306528,0.00222621,0.000746709,0.00125375,0.692365,0.712348,0.0732849,0.0884329,1.0,0.0,0.0,0.0,0
37338685,0.000708821,0.00163972,-0.00232305,0.692374,0.71234,0.0732824,0.08843,1.0,0.0,0.0,0.0,0
37368126,0.00306101,0.000312514,-0.00103235,0.692369,0.712346,0.0732908,0.088413,1.0,0.0,0.0,0.0,0
37400254,0.000112307,0.000198401,0.001358,0.692364,0.712353,0.0732858,0.0883971,1.0,0.0,0.0,0.0,0
37432135,0.00130018,0.001351,0.00236434,0.692364,0.712354,0.0732696,0.0884027,1.0,0.0,0.0,0.0,0
37464239,0.000594801,-8.41967e-05,-0.0019536,0.692367,0.712351,0.0732779,0.0884015,1.0,0.0,0.0,0.0,0
37496129,0.000836806,0.00135459,-0.000412429,0.692364,0.712356,0.0732686,0.0883883,1.0,0.0,0.0,0.0,0
37528099,0.000116112,-0.00147551,0.00130024,0.692371,0.71235,0.073255,0.0883923,1.0,0.0,0.0,0.0,0
37560205,0.000414322,-0.000789159,-6.63446e-05,0.692367,0.712355,0.0732633,0.0883838,1.0,0.0,0.0,0.0,0
37592184,-0.000957297,0.00195352,0.000512498,0.692372,0.712348,0.0732614,0.0883922,1.0,0.0,0.0,0.0,0
37620927,0.000200037,-0.000168233,-0.000773181,0.692362,0.712355,0.0732799,0.0884066,1.0,0.0,0.0,0.0,0
37652992,0.00113607,0.000165121,0.000272842,0.692364,0.712351,0.0732893,0.0884075,1.0,0.0,0.0,0.0,0
37685041,-0.00010633,0.00121011,0.000549604,0.69235,0.712364,0.07331,0.0884033,1.0,0.0,0.0,0.0,0
37716905,0.000548258,0.00199156,0.00187806,0.692347,0.712364,0.073312,0.0884205,1.0,0.0,0.0,0.0,0
37748955,-0.00117704,-0.000161747,0.000320486,0.692352,0.71236,0.0733135,0.088416,1.0,0.0,0.0,0.0,0
37780924,0.00329752,-0.000233469,-0.000518334,0.69235,0.712361,0.0733278,0.0884159,1.0,0.0,0.0,0.0,0
37808972,-0.000512826,0.000809157,-0.00329209,0.692354,0.712353,0.0733524,0.088421,1.0,0.0,0.0,0.0,0
37840967,0.000229775,0.000786793,0.000657587,0.692347,0.712358,0.0733619,0.08843,1.0,0.0,0.0,0.0,0
37872872,-0.000381181,0.00138413,0.00225225,0.692348,0.712355,0.0733618,0.0884502,1.0,0.0,0.0,0.0,0
37904888,-0.000376373,0.000435735,0.00351797,0.692363,0.712341,0.0733413,0.088461,1.0,0.0,0.0,0.0,0
37936919,0.000592346,0.000639895,-0.00150772,0.692361,0.712342,0.0733455,0.0884677,1.0,0.0,0.0,0.0,0
37968874,-0.000648059,0.00213445,0.00103873,0.692354,0.712348,0.073347,0.0884694,1.0,0.0,0.0,0.0,0
38001023,0.00181541,-0.00116137,0.000855027,0.692352,0.712349,0.0733498,0.0884701,1.0,0.0,0.0,0.0,0
38032899,0.00100519,0.00160181,0.00343739,0.692348,0.712353,0.073336,0.0884881,1.0,0.0,0.0,0.0,0
38061828,0.00205477,-0.00132064,-0.000488148,0.69235,0.712351,0.0733208,0.0884974,1.0,0.0,0.0,0.0,0
38095369,0.000285291,-0.000925356,0.000249203,0.692356,0.712346,0.0733141,0.0884987,1.0,0.0,0.0,0.0,0
38127324,0.0014774,-0.0018616,-0.00034528,0.692346,0.712357,0.0733121,0.0884932,1.0,0.0,0.0,0.0,0
38155271,-0.00139434,0.00237734,0.00030183,0.692348,0.712354,0.0733123,0.0884943,1.0,0.0,0.0,0.0,0
38187264,0.0011308,-0.000537714,-0.00145553,0.692344,0.712357,0.0733124,0.0884968,1.0,0.0,0.0,0.0,0
38219335,-0.000484786,-0.00136916,-0.00156572,0.692352,0.712351,0.0733087,0.0884908,1.0,0.0,0.0,0.0,0
38251349,-0.000199466,-0.000291291,0.000754069,0.692362,0.712343,0.0732995,0.0884896,1.0,0.0,0.0,0.0,0
38283276,-0.00054859,7.83841e-05,0.00236499,0.692366,0.712339,0.0732954,0.0884872,1.0,0.0,0.0,0.0,0
38316131,-0.00162323,1.38537e-05,0.00130119,0.692369,0.712337,0.0732909,0.0884831,1.0,0.0,0.0,0.0,0
38348131,0.00133828,0.00147963,-0.00104967,0.692372,0.712335,0.0732885,0.0884794,1.0,0.0,0.0,0.0,0
38376183,-0.000823468,-0.000472086,0.00102664,0.692376,0.71233,0.0732924,0.0884869,1.0,0.0,0.0,0.0,0
38408230,0.0023153,-0.00092614,0.000244924,0.692373,0.712334,0.073287,0.0884827,1.0,0.0,0.0,0.0,0
38440285,0.00135233,0.000339139,0.000317194,0.692357,0.712347,0.073295,0.0884975,1.0,0.0,0.0,0.0,0
38469805,0.0014723,-0.000118493,-0.00147155,0.692368,0.712335,0.0733066,0.0884989,1.0,0.0,0.0,0.0,0
38502490,-0.00172266,-0.00102657,0.000525058,0.692368,0.712333,0.0733197,0.0885001,1.0,0.0,0.0,0.0,0
38534545,0.000347704,-0.000149882,0.00231002,0.692378,0.712322,0.0733226,0.0885091,1.0,0.0,0.0,0.0,0
38566504,-0.00288526,0.000282626,-5.1517e-05,0.692386,0.712315,0.0733189,0.088508,1.0,0.0,0.0,0.0,0
38598574,0.00301804,0.00184824,-0.00213527,0.692391,0.71231,0.0733164,0.0885136,1.0,0.0,0.0,0.0,0
38630522,-0.000148051,0.00163674,5.82431e-05,0.692392,0.712307,0.0733259,0.0885156,1.0,0.0,0.0,0.0,0
38662546,0.00148635,0.000629108,0.00148006,0.692389,0.712309,0.0733191,0.0885295,1.0,0.0,0.0,0.0,0
38694517,0.00147294,0.00141083,0.000767861,0.692395,0.712302,0.0733285,0.0885301,1.0,0.0,0.0,0.0,0
38722561,-0.00133175,0.00186123,-0.000117722,0.692412,0.712282,0.0733331,0.0885547,1.0,0.0,0.0,0.0,0
38754458,-4.5035e-05,0.000578824,0.000344355,0.692417,0.712272,0.0733572,0.0885763,1.0,0.0,0.0,0.0,0
38786641,-0.00138923,-0.000385163,0.000644664,0.692422,0.712265,0.0733612,0.0885924,1.0,0.0,0.0,0.0,0
38818548,-0.0024809,0.000498688,-0.000151599,0.692428,0.712258,0.0733704,0.0885971,1.0,0.0,0.0,0.0,0
38850588,0.00187275,0.00169029,-0.000625141,0.692429,0.712252,0.0733887,0.0886214,1.0,0.0,0.0,0.0,0
38882603,-0.00393792,0.00162947,0.000967464,0.692443,0.712233,0.0734122,0.0886386,1.0,0.0,0.0,0.0,0
38914631,-0.00433712,0.00231482,0.00230279,0.692437,0.712235,0.0734281,0.0886566,1.0,0.0,0.0,0.0,0
38946536,8.06246e-05,-0.000352529,-0.000245269,0.692433,0.712236,0.0734499,0.0886645,1.0,0.0,0.0,0.0,0
38974541,-0.00256069,0.00160535,0.00127229,0.69242,0.712244,0.0734631,0.0886939,1.0,0.0,0.0,0.0,0
39006514,0.00117198,0.0027286,0.00058469,0.69242,0.712238,0.0734868,0.0887165,1.0,0.0,0.0,0.0,0
39038558,0.00204629,-0.00190456,0.0013572,0.692415,0.712238,0.0735118,0.0887363,1.0,0.0,0.0,0.0,0
39070504,-0.00108334,0.000383427,2.26819e-05,0.692418,0.712232,0.0735263,0.0887538,1.0,0.0,0.0,0.0,0
39102511,-0.000883511,-0.000115125,-0.000974879,0.692422,0.712225,0.0735367,0.0887682,1.0,0.0,0.0,0.0,0
39134489,-0.000915865,-0.000694254,0.0037685,0.692428,0.712213,0.0735614,0.0887991,1.0,0.0,0.0,0.0,0
39166495,-0.000326439,0.00111876,0.000659562,0.69243,0.712205,0.0735823,0.0888241,1.0,0.0,0.0,0.0,0
39198451,-8.11233e-05,0.000649155,0.00120978,0.692418,0.712212,0.0736006,0.0888507,1.0,0.0,0.0,0.0,0
39226548,-0.00172173,0.000819179,-0.000272937,0.692422,0.712202,0.0736274,0.0888737,1.0,0.0,0.0,0.0,0
39258559,-0.000956009,0.00162924,0.00102322,0.69241,0.712209,0.0736419,0.0889036,1.0,0.0,0.0,0.0,0
39290619,0.002156,0.00133958,-0.00277591,0.692422,0.712196,0.073653,0.088907,1.0,0.0,0.0,0.0,0
39322520,-0.00171564,0.000575479,0.00046214,0.692417,0.712198,0.0736574,0.088922,1.0,0.0,0.0,0.0,0
39354618,0.00221391,-0.000457344,-8.93241e-05,0.692415,0.712196,0.0736737,0.0889398,1.0,0.0,0.0,0.0,0
39386505,-0.00230226,-0.000392052,0.00353359,0.692407,0.712201,0.0736768,0.0889552,1.0,0.0,0.0,0.0,0
39418674,-1.82646e-05,-0.000139477,-0.000458025,0.692409,0.712196,0.0736841,0.0889765,1.0,0.0,0.0,0.0,0
39450617,-0.00292412,0.00137855,-0.00117593,0.692415,0.712187,0.0736989,0.0889859,1.0,0.0,0.0,0.0,0
39478537,-0.00117142,-0.00220179,0.000652865,0.692426,0.712176,0.0736953,0.0889964,1.0,0.0,0.0,0.0,0
39510494,-0.00353721,-0.000329449,-0.000920135,0.692424,0.712175,0.0737176,0.0890066,1.0,0.0,0.0,0.0,0
39542536,-0.00117853,0.000124884,0.00168272,0.692419,0.712179,0.0737212,0.0890141,1.0,0.0,0.0,0.0,0
39574478,-0.00197269,0.000461687,-0.0016812,0.69242,0.712173,0.0737357,0.0890384,1.0,0.0,0.0,0.0,0
39606562,0.00105878,0.00284918,-3.77991e-05,0.692422,0.712165,0.0737489,0.0890688,1.0,0.0,0.0,0.0,0
39638527,0.000473686,0.00283495,-0.00226417,0.692426,0.712158,0.0737687,0.0890834,1.0,0.0,0.0,0.0,0
39670629,0.00204546,0.00145731,0.00223341,0.692432,0.71215,0.0737774,0.0890928,1.0,0.0,0.0,0.0,0
39702464,-0.00237123,-0.00012678,-0.000634639,0.692435,0.712141,0.0738063,0.0891188,1.0,0.0,0.0,0.0,0
39730623,0.000732925,-0.00227748,8.22125e-05,0.692439,0.712135,0.0738155,0.08912,1.0,0.0,0.0,0.0,0
39762496,0.000622601,0.000509865,-0.000335122,0.692442,0.712129,0.0738361,0.0891349,1.0,0.0,0.0,0.0,0
39794625,0.00046381,0.000443199,0.00128383,0.692435,0.712131,0.0738592,0.08915,1.0,0.0,0.0,0.0,0
39826567,-0.000535394,-0.000374546,0.00105144,0.692432,0.712129,0.0738742,0.0891804,1.0,0.0,0.0,0.0,0
39858634,-0.000965531,0.000689196,-0.00146466,0.692425,0.712132,0.0738895,0.0891938,1.0,0.0,0.0,0.0,0
39890528,0.00087195,0.00161687,0.001508,0.692432,0.712122,0.0739061,0.0892092,1.0,0.0,0.0,0.0,0
39919365,0.00187026,0.000435463,-0.000902056,0.692424,0.712127,0.0739196,0.0892192,1.0,0.0,0.0,0.0,0
39951287,0.000632854,0.000383148,0.000296872,0.692416,0.712132,0.0739317,0.0892358,1.0,0.0,0.0,0.0,0
39983336,-0.00147822,-0.00112538,0.000700534,0.692414,0.71213,0.0739445,0.0892542,1.0,0.0,0.0,0.0,0
40016163,0.00101876,0.00109434,0.00138699,0.692419,0.712121,0.0739617,0.0892751,1.0,0.0,0.0,0.0,0
40048932,0.000109392,0.00141994,0.00120273,0.692418,0.712118,0.0739845,0.0892896,1.0,0.0,0.0,0.0,0
40076983,-0.00247714,0.000706299,6.17919e-05,0.692412,0.712119,0.073996,0.0893088,1.0,0.0,0.0,0.0,0
40109007,-0.00149874,-0.00130472,0.000163246,0.692418,0.712111,0.074008,0.0893212,1.0,0.0,0.0,0.0,0
40140876,0.000105242,0.00174351,-0.00036595,0.692414,0.712113,0.0740026,0.0893431,1.0,0.0,0.0,0.0,0
40172868,0.00099867,0.00126178,-0.00265675,0.692409,0.712113,0.0740374,0.0893521,1.0,0.0,0.0,0.0,0
40204946,0.000340102,0.000717597,0.00256715,0.69241,0.712111,0.0740431,0.0893574,1.0,0.0,0.0,0.0,0
40236876,-0.000763327,0.000970838,0.00164127,0.692408,0.712112,0.0740339,0.0893711,1.0,0.0,0.0,0.0,0
40269039,-0.000657359,0.00178435,-0.000148319,0.692415,0.712102,0.0740338,0.0893908,1.0,0.0,0.0,0.0,0
40300941,-0.00162208,-0.00260383,0.000124698,0.692413,0.712106,0.0740277,0.0893791,1.0,0.0,0.0,0.0,0
40329042,0.000528493,-0.000614815,0.00111287,0.69241,0.712113,0.0740078,0.0893631,1.0,0.0,0.0,0.0,0
40361816,0.00162573,-0.000465655,0.000885375,0.692408,0.712116,0.0740002,0.0893625,1.0,0.0,0.0,0.0,0
40393852,-9.22242e-06,-0.00049602,0.000494571,0.692406,0.712123,0.0739838,0.0893348,1.0,0.0,0.0,0.0,0
40425761,-0.000358114,0.00156848,-0.000818809,0.692402,0.712128,0.0739918,0.0893249,1.0,0.0,0.0,0.0,0
40457832,-0.00143299,0.00213496,-0.00118406,0.69241,0.712121,0.0740004,0.0893147,1.0,0.0,0.0,0.0,0
40489801,0.00273522,0.00200383,-0.000318374,0.692414,0.712118,0.0739989,0.0893049,1.0,0.0,0.0,0.0,0
40517863,0.000839103,-0.00027621,0.000475982,0.692416,0.712116,0.073986,0.0893103,1.0,0.0,0.0,0.0,0
40549827,-0.000909972,0.00286547,-0.00107733,0.692413,0.712117,0.0740049,0.0893081,1.0,0.0,0.0,0.0,0
40581721,0.00089202,0.000731893,-0.00255889,0.692417,0.712115,0.0740098,0.0892952,1.0,0.0,0.0,0.0,0
40613713,0.00118714,0.00220109,0.00248568,0.692413,0.71212,0.0740017,0.089295,1.0,0.0,0.0,0.0,0
40645672,0.000825688,-5.04053e-05,-2.66829e-05,0.692406,0.712127,0.0740051,0.0892941,1.0,0.0,0.0,0.0,0
40677767,-0.000724582,-0.000674793,0.00017279,0.692411,0.71212,0.0740077,0.0893014,1.0,0.0,0.0,0.0,0
40709850,-0.0018627,0.001094,-0.00154411,0.692415,0.712115,0.0740076,0.0893116,1.0,0.0,0.0,0.0,0
40741786,-0.00317647,0.000542957,0.00122938,0.69242,0.712111,0.0740002,0.0893163,1.0,0.0,0.0,0.0,0
40771343,0.000903994,0.00112557,-0.0022344,0.692431,0.712097,0.07402,0.0893225,1.0,0.0,0.0,0.0,0
40804132,0.000120757,-0.00167078,0.00139187,0.692433,0.712093,0.0740245,0.0893379,1.0,0.0,0.0,0.0,0
40836227,-0.00119245,0.000724151,2.03e-05,0.692434,0.712087,0.0740452,0.089356,1.0,0.0,0.0,0.0,0
40868208,0.00157656,0.000733662,-0.000135798,0.692427,0.712086,0.0740771,0.0893866,1.0,0.0,0.0,0.0,0
40896165,-0.00134473,0.00295976,-0.00253916,0.692427,0.712081,0.0741058,0.089408,1.0,0.0,0.0,0.0,0
40928073,-0.00113104,0.000946,-0.00275078,0.692421,0.71208,0.0741341,0.0894379,1.0,0.0,0.0,0.0,0
40960179,-0.00107287,0.000888452,-0.000816226,0.692411,0.712084,0.0741701,0.0894495,1.0,0.0,0.0,0.0,0
40992113,-0.00248451,0.00158535,0.000200999,0.692405,0.712083,0.0742045,0.0894832,1.0,0.0,0.0,0.0,0
41024159,0.000620096,0.000498685,0.000719186,0.692404,0.71208,0.0742234,0.089501,1.0,0.0,0.0,0.0,0
41056015,0.000310812,0.00340451,-0.000441064,0.692393,0.712086,0.074231,0.0895322,1.0,0.0,0.0,0.0,0
41084135,-0.000783057,0.00189257,0.000285972,0.692396,0.712077,0.0742518,0.0895573,1.0,0.0,0.0,0.0,0
41116858,0.000708657,0.000748878,-0.00021693,0.692396,0.712074,0.0742827,0.0895622,1.0,0.0,0.0,0.0,0
41148926,-6.89356e-05,-0.00111919,0.00354776,0.692371,0.712092,0.0742904,0.0895995,1.0,0.0,0.0,0.0,0
41180939,0.00173064,0.00235363,-0.00315785,0.692363,0.712098,0.0742962,0.0896133,1.0,0.0,0.0,0.0,0
41212963,0.00239067,0.00174699,-0.00148733,0.692359,0.712097,0.0743154,0.0896319,1.0,0.0,0.0,0.0,0
41244991,-0.00106185,0.00128129,0.00185113,0.692355,0.712098,0.0743154,0.0896554,1.0,0.0,0.0,0.0,0
41276984,-0.00131331,-0.000508583,-0.000230575,0.692358,0.712092,0.0743263,0.0896766,1.0,0.0,0.0,0.0,0
41308916,-0.000578176,0.000347286,-0.000949817,0.692362,0.712085,0.0743414,0.0896867,1.0,0.0,0.0,0.0,0
41336964,0.0012035,0.00093592,0.000960932,0.692361,0.712084,0.0743462,0.089696,1.0,0.0,0.0,0.0,0
41368934,-0.00350396,-0.000469842,0.00205236,0.692364,0.712074,0.0743806,0.0897247,1.0,0.0,0.0,0.0,0
41402475,-0.00103049,-0.000393461,0.00110793,0.692359,0.712063,0.0744526,0.0897921,1.0,0.0,0.0,0.0,0
41434608,-0.000471978,0.000430869,-0.00147015,0.692348,0.712059,0.0745162,0.0898551,1.0,0.0,0.0,0.0,0
41466472,-0.00171518,0.000861076,-0.00133677,0.692336,0.712057,0.0745792,0.0899056,1.0,0.0,0.0,0.0,0
41494654,0.00187333,0.00111528,-3.50904e-05,0.692326,0.712056,0.0746237,0.0899582,1.0,0.0,0.0,0.0,0
