timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
4947295,0.693152,0.71106,0.0743526,0.0916855,0.0180888,-0.0212946,0.105394,0.00345502,-0.0046071,0.341969,-2.80509e-05,-0.00048929,2.43274e-05,4.22357e-06,-7.76701e-05,1.70484e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.07489e-10,1.11898e-05,0.000451515,0.00137107,0.00131389,0.00179441,0.00180596,0.314789,0.316324,0.229669,0.0288041,0.0290234,0.171126,4.50834e-07,2.16861e-07,4.33439e-07,2.5032e-06,2.47809e-06,2.50848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.00704937,0.0,9.42322e-05,0.0109793,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5151340,0.692357,0.711191,0.0773015,0.0942031,0.0147628,-0.0150712,0.0923083,0.00314985,-0.00370284,0.359592,-3.51621e-05,-0.000460114,2.77706e-05,5.02701e-06,-7.49245e-05,1.82902e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.2868e-10,1.16708e-05,0.000362282,0.00117817,0.00112715,0.00157891,0.00158595,0.27969,0.27968,0.193423,0.0289094,0.0289537,0.167083,3.87383e-07,1.72644e-07,3.65373e-07,2.50056e-06,2.4406e-06,2.50629e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0355654,0.0,7.62154e-05,0.0212882,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5355312,0.691741,0.711311,0.079463,0.0959998,0.01262,-0.0109258,0.100999,0.00265504,-0.00264682,0.403827,-4.07945e-05,-0.00042377,3.05486e-05,4.7186e-06,-9.50165e-05,1.91371e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.35757e-10,1.17237e-05,0.000304202,0.00102007,0.000973251,0.00139344,0.00139723,0.236866,0.238313,0.163674,0.0266763,0.026676,0.157754,3.23294e-07,1.37872e-07,3.00087e-07,2.50024e-06,2.38951e-06,2.506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0300487,0.0,5.60773e-05,0.017551,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5559403,0.691166,0.711194,0.0823399,0.0985591,0.0107092,-0.00819111,0.0846608,0.0024206,-0.00212217,0.416633,-4.46932e-05,-0.000406526,3.29713e-05,4.65654e-06,-8.56759e-05,1.86002e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.10215e-10,1.11725e-05,0.000286782,0.000932696,0.000887336,0.0012737,0.00127687,0.217383,0.221032,0.14629,0.0264975,0.0265417,0.152935,2.69825e-07,1.10449e-07,2.48397e-07,2.49974e-06,2.3342e-06,2.50558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0240495,0.0,4.94665e-05,0.0315106,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5759275,0.690921,0.71129,0.0830304,0.098997,0.00913709,-0.00575508,0.0598812,0.00218095,-0.00165901,0.415437,-4.74799e-05,-0.000365068,3.42916e-05,4.61828e-06,-6.92381e-05,1.76451e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.01633e-10,1.07285e-05,0.000262277,0.000850075,0.000806407,0.00115507,0.00115831,0.202327,0.207885,0.134566,0.0262407,0.0263695,0.148397,2.19554e-07,8.76663e-08,2.0163e-07,2.49774e-06,2.26871e-06,2.50394e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0509768,0.0,4.45313e-05,0.00971979,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
5963418,0.690803,0.711461,0.0828966,0.0987028,0.00683489,-0.00334218,0.0375285,0.001753,-0.00105646,0.41292,-4.9521e-05,-0.000319421,3.53121e-05,4.29262e-06,-5.79238e-05,1.68059e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.08971e-10,1.08418e-05,0.000250438,0.000738687,0.000698666,0.00103378,0.00103499,0.179677,0.185949,0.124746,0.0241968,0.0243862,0.140913,1.68742e-07,7.184e-08,1.55483e-07,2.49332e-06,2.18255e-06,2.50038e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.048048,0.0,3.69804e-05,0.018114,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6164876,0.690732,0.711535,0.0829499,0.0986225,0.00601651,-0.00398984,0.0233672,0.00153077,-0.000848877,0.41831,-5.06429e-05,-0.000284905,3.59944e-05,3.73438e-06,-5.78031e-05,1.64423e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.02562e-10,1.04703e-05,0.000498485,0.000649579,0.000612865,0.000933975,0.000933959,0.167827,0.174185,0.119992,0.0238623,0.0241056,0.137701,1.29659e-07,5.93892e-08,1.20291e-07,2.48776e-06,2.09284e-06,2.49597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0506954,0.0,3.22547e-05,0.0142172,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6364860,0.690633,0.711628,0.0830145,0.0985946,0.00546866,-0.0040676,0.00828577,0.00136989,-0.000829694,0.418456,-5.14557e-05,-0.000255949,3.64479e-05,3.20219e-06,-5.85401e-05,1.61632e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,2.92708e-10,1.0592e-05,0.000402941,0.000564229,0.000531054,0.000840704,0.000839312,0.157728,0.16363,0.117139,0.0239063,0.0241856,0.13571,9.79454e-08,4.96157e-08,9.16667e-08,2.48141e-06,1.99316e-06,2.49102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0435583,0.0,2.78555e-05,0.00118506,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6568981,0.690622,0.711776,0.0825204,0.0980107,0.00429338,-0.00233068,-0.0146278,0.00126,-0.00072765,0.405755,-5.19586e-05,-0.000225576,3.65807e-05,3.08849e-06,-4.41683e-05,1.55052e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.01688e-10,1.10954e-05,0.000325581,0.000486391,0.000456834,0.000755511,0.00075276,0.147695,0.152825,0.115494,0.0240359,0.024329,0.134417,7.3254e-08,4.17927e-08,6.91926e-08,2.47495e-06,1.88528e-06,2.48607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.052473,0.0,2.50067e-05,0.0086556,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6773035,0.690697,0.711925,0.0816566,0.0971224,0.00409471,-0.00184845,-0.00792015,0.00109059,-0.000538242,0.431005,-5.22388e-05,-0.000195957,3.66063e-05,1.36074e-06,-0.000101425,1.72236e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.07851e-10,1.13677e-05,0.000303061,0.000400259,0.000375255,0.000657793,0.000653584,0.129729,0.133612,0.112658,0.0225596,0.0228068,0.130918,5.21758e-08,3.4783e-08,4.97803e-08,2.46801e-06,1.75547e-06,2.48085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0592418,0.0,2.21715e-05,0.0112274,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
6976849,0.690578,0.711954,0.0820368,0.0974309,0.00382627,8.61651e-06,-0.00843494,0.00105166,-0.000353364,0.444845,-5.24616e-05,-0.00018153,3.6832e-05,2.94793e-07,-0.000132276,1.80978e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.02783e-10,1.12361e-05,0.000287646,0.000339966,0.000318203,0.000590209,0.000584878,0.118701,0.121748,0.111435,0.0224763,0.0227018,0.13089,3.83606e-08,2.97838e-08,3.68935e-08,2.46251e-06,1.63304e-06,2.47676e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.00407706,0.0,2.07186e-05,0.00388535,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7177003,0.690615,0.712079,0.0813803,0.0968015,0.00267416,1.05323e-05,-0.0312199,0.000876128,-0.000111803,0.427514,-5.23182e-05,-0.000160431,3.6829e-05,2.56386e-07,-0.000117509,1.76923e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.08539e-10,1.14741e-05,0.000307137,0.000278853,0.000260623,0.000522198,0.000515564,0.101097,0.103213,0.107591,0.0204177,0.0205834,0.126991,2.72273e-08,2.56705e-08,2.63862e-08,2.45729e-06,1.49302e-06,2.4729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0328615,0.0,1.83322e-05,0.0281584,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7376913,0.690607,0.712154,0.0811071,0.0965439,0.00281654,-0.000151414,-0.0239886,0.000803176,-8.59083e-05,0.448612,-5.21709e-05,-0.000145198,3.67987e-05,-1.28334e-06,-0.000174841,1.96821e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.03002e-10,1.12326e-05,0.000286867,0.000239577,0.000223665,0.000474755,0.000467498,0.0920057,0.0936174,0.105635,0.0203143,0.0204588,0.127603,2.0161e-08,2.22733e-08,1.96474e-08,2.45345e-06,1.36745e-06,2.47007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0275003,0.0,1.62751e-05,0.0044208,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7581007,0.690591,0.712215,0.0809156,0.0963673,0.00239995,0.0018181,-0.0415151,0.000750298,0.000115878,0.432304,-5.19521e-05,-0.000131624,3.67621e-05,-1.36077e-06,-0.000166482,1.9523e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.07158e-10,1.12324e-05,0.000280422,0.000205202,0.000191396,0.000433746,0.000425871,0.0825178,0.0837006,0.103239,0.0201004,0.0202205,0.129053,1.47429e-08,1.94409e-08,1.44375e-08,2.45008e-06,1.2399e-06,2.46759e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0431293,0.0,1.52235e-05,0.0103924,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7782522,0.690792,0.712372,0.0794582,0.0949669,0.00249769,0.00257579,-0.0240747,0.000714958,0.000406456,0.464383,-5.14999e-05,-0.000111244,3.64848e-05,-3.41013e-06,-0.00024879,2.2612e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.12407e-10,1.09152e-05,0.000428879,0.000177732,0.000165701,0.000398294,0.000390106,0.0732718,0.0741355,0.0995733,0.0193823,0.0194784,0.128796,1.09449e-08,1.70603e-08,1.07592e-08,2.44742e-06,1.11726e-06,2.4656e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0409834,0.0,1.44279e-05,0.037625,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
7982613,0.69083,0.712386,0.0792535,0.0947559,0.00294451,0.00222486,-0.0483563,0.000727071,0.000573739,0.436785,-5.11359e-05,-0.000100806,3.64743e-05,-3.06453e-06,-0.000219401,2.18133e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,2.98933e-10,1.06057e-05,0.000336069,0.000153266,0.000142872,0.000362134,0.000353961,0.0629447,0.0635455,0.0936934,0.0177333,0.0178032,0.124957,8.04258e-09,1.48458e-08,7.93185e-09,2.44512e-06,9.91372e-07,2.46385e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0265393,0.0,1.50979e-05,0.029094,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
8186510,0.690804,0.712352,0.0795044,0.0949887,0.00255184,0.00244635,-0.0452434,0.000777981,0.000652435,0.443792,-5.08947e-05,-9.46798e-05,3.65438e-05,-4.03381e-06,-0.000252511,2.30914e-05,0.341271,0.00166094,0.429337,0.0,0.0,0.0,0.0,0.0,0.0,3.10377e-10,1.09645e-05,0.000311892,0.000137345,0.000128007,0.000343486,0.000334999,0.0570138,0.057468,0.089601,0.0173875,0.0174459,0.124674,6.14412e-09,1.33822e-08,6.07391e-09,2.44339e-06,8.86631e-07,2.46251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,0.0,0.0,0.0566694,0.0,1.56926e-05,0.0222322,0.0,0.0,0.0,0.0,0,0,0,164,0,0,0,0
8390523,0.690978,0.712511,0.0781251,0.0936745,0.00207197,0.00225479,-0.0465307,0.000725958,0.000684021,0.445535,-5.04083e-05,-7.86882e-05,3.63356e-05,-5.07115e-06,-0.000285957,2.45842e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,3.11287e-10,1.11393e-05,0.000298,0.000122321,0.000114023,0.00031881,0.000310469,0.0500156,0.0503416,0.0839984,0.016346,0.0163906,0.121799,4.60954e-09,1.17658e-08,4.56649e-09,2.44179e-06,7.80886e-07,2.46123e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.180933,0.348997,0.0648665,0.0,1.5019e-05,0.00836875,0.0,0.0,0.0,-2e-05,0,0,0,165,0,0,0,0
8592179,0.690999,0.712563,0.07779,0.0933994,0.0023582,0.00279415,-0.0383787,0.000715565,0.000758134,0.46043,-5.01333e-05,-7.0885e-05,3.62947e-05,-6.26372e-06,-0.00033064,2.63197e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,3.08488e-10,1.1237e-05,0.000601015,0.000112044,0.000104454,0.000302189,0.000293921,0.0456191,0.0458693,0.0796912,0.0160795,0.0161171,0.12123,3.59056e-09,1.05388e-08,3.56252e-09,2.44057e-06,6.95171e-07,2.46023e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.179434,0.348181,0.0109951,0.0,1.5662e-05,0.0117201,0.0,0.0,0.0,3.5e-05,0,0,0,165,0,0,0,0
8796201,0.691096,0.712633,0.0770888,0.0927275,0.00245351,0.00296666,-0.0334052,0.000797639,0.000876543,0.469299,-4.98195e-05,-6.15016e-05,3.61942e-05,-7.28449e-06,-0.00036671,2.77924e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,2.90198e-10,1.0655e-05,0.000654687,0.00010375,9.67573e-05,0.000287887,0.000279749,0.0420002,0.0421946,0.0754635,0.0159605,0.0159929,0.120872,2.8294e-09,9.47645e-09,2.81083e-09,2.43953e-06,6.18759e-07,2.45935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.178755,0.347666,0.045467,0.0,1.70593e-05,0.0194596,0.0,0.0,0.0,5.8e-05,0,0,0,165,0,0,0,0
8997878,0.691218,0.712698,0.0763157,0.0919531,0.00381262,0.00334175,-0.0373725,0.000884992,0.000928623,0.464107,-4.9496e-05,-5.25071e-05,3.61155e-05,-7.89797e-06,-0.000380844,2.84813e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,2.9301e-10,1.09747e-05,0.00075143,9.55259e-05,8.91412e-05,0.000274045,0.000266014,0.0368187,0.0369598,0.069763,0.0147913,0.0148156,0.116523,2.18806e-09,8.55118e-09,2.17625e-09,2.4385e-06,5.43404e-07,2.45844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.172066,0.341354,0.0436439,0.0,1.91778e-05,0.0233853,0.0,0.0,0.0,9.3e-05,0,0,0,165,0,0,0,0
9201705,0.691253,0.712718,0.0761103,0.0917001,0.00492984,0.00358919,-0.0478435,0.00119634,0.0011231,0.447273,-4.92637e-05,-4.69718e-05,3.61242e-05,-8.1251e-06,-0.000376581,2.84139e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,2.83885e-10,1.07654e-05,0.000563192,9.00495e-05,8.40743e-05,0.000263897,0.000256003,0.0343288,0.0344404,0.0660455,0.0149253,0.0149468,0.116933,1.74827e-09,7.74311e-09,1.74035e-09,2.43764e-06,4.83338e-07,2.45766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.172836,0.341954,0.0177968,0.0,2.38548e-05,0.00442671,0.0,0.0,0.0,-1e-06,0,0,0,165,0,0,0,0
9401703,0.691297,0.71275,0.075823,0.0913574,0.00511443,0.00488645,-0.0351706,0.00144466,0.00129483,0.46652,-4.90374e-05,-4.15432e-05,3.61712e-05,-9.39015e-06,-0.000420353,3.00276e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,2.86641e-10,1.08726e-05,0.000453197,8.4537e-05,7.89797e-05,0.000253272,0.000245533,0.0303913,0.030474,0.0609048,0.0139077,0.013924,0.112587,1.37957e-09,7.03278e-09,1.37445e-09,2.43675e-06,4.25224e-07,2.45683e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.166828,0.33554,0.00644723,0.0,2.97324e-05,0.0025121,0.0,0.0,0.0,-2.6e-05,0,0,0,165,0,0,0,0
9605771,0.691291,0.712745,0.0758852,0.0913871,0.00521856,0.00538038,-0.0402906,0.00165298,0.00155875,0.45544,-4.88632e-05,-3.85328e-05,3.62702e-05,-9.76688e-06,-0.000420142,2.99737e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,2.90866e-10,1.11418e-05,0.000354707,8.0733e-05,7.54704e-05,0.000244586,0.000237047,0.0281828,0.0282489,0.0572963,0.0137529,0.013767,0.111517,1.12404e-09,6.40684e-09,1.12056e-09,2.43598e-06,3.79421e-07,2.4561e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.165891,0.333941,0.058152,0.0,3.31271e-05,0.00939514,0.0,0.0,0.0,3.5e-05,0,0,0,165,0,0,0,0
9805767,0.691231,0.712689,0.0764092,0.091842,0.00483777,0.00698469,-0.0263566,0.00187014,0.00198645,0.477112,-4.8754e-05,-3.78742e-05,3.64184e-05,-1.0802e-05,-0.000455351,3.11236e-05,0.349282,2.01133e-08,0.42193,0.0,0.0,0.0,0.0,0.0,0.0,3.13841e-10,1.15786e-05,0.000297697,7.79401e-05,7.29009e-05,0.000237124,0.000229807,0.0269871,0.0270424,0.0547988,0.0142023,0.0142155,0.113122,9.36818e-10,5.85271e-09,9.34376e-10,2.4353e-06,3.42602e-07,2.45543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.168576,0.336337,0.0273053,0.0,3.85804e-05,0.018813,0.0,0.0,0.0,3.7e-05,0,0,0,165,0,0,0,0
